dtm_model,dataset,llm,topic_idx,year,intruder,detected,correct,raw
DETM,nyt,llama,3,1987,space,space,True,Space
DETM,nyt,llama,3,1988,investigation,rights,False,Rights
DETM,nyt,llama,3,1989,party,party,True,Party
DETM,nyt,llama,3,1990,prime,association,False,association
DETM,nyt,llama,3,1991,president,year,False,Year
DETM,nyt,llama,3,1992,summer,summer,True,Summer
DETM,nyt,llama,3,1993,plants,plants,True,plants
DETM,nyt,llama,3,1994,park,park,True,Park
DETM,nyt,llama,3,1995,mother,year:,False,"Year: 1995
Topic words: ['mother', 'rules', 'group', 'commission', 'groups', 'public']

The word is: 'mother'"
DETM,nyt,llama,3,1996,worth,year,False,Year
DETM,nyt,llama,3,1997,companies,companies,True,companies
DETM,nyt,llama,3,1998,army,army,True,army
DETM,nyt,llama,3,1999,social,social,True,social
DETM,nyt,llama,3,2000,dinner,dinner,True,dinner
DETM,nyt,llama,3,2001,bush,year,False,Year
DETM,nyt,llama,3,2002,wine,wine,True,Wine
DETM,nyt,llama,3,2003,executive,year,False,Year
DETM,nyt,llama,3,2004,park,park,True,Park
DETM,nyt,llama,3,2005,tomorrow,tomorrow,True,tomorrow
DETM,nyt,llama,3,2006,education,year:,False,"Year: 2006
Topic words: ['department', 'education', 'officials', 'security', 'agency', 'report']

Security"
DETM,nyt,llama,3,2007,health,year,False,Year
DETM,nyt,llama,4,1987,hour,seven,False,seven
DETM,nyt,llama,4,1988,sense,runs,False,Runs
DETM,nyt,llama,4,1989,lead,year:,False,"Year: 1989

The word that is LEAST related to the others is: 'lead'"
DETM,nyt,llama,4,1990,year,year,True,Year
DETM,nyt,llama,4,1991,sound,winter,False,Winter
DETM,nyt,llama,4,1992,second,second,True,Second
DETM,nyt,llama,4,1993,included,second,False,second
DETM,nyt,llama,4,1994,state,state,True,state
DETM,nyt,llama,4,1995,officer,officer,True,officer
DETM,nyt,llama,4,1996,second,second,True,second
DETM,nyt,llama,4,1997,street,year:,False,"Year: 1997
Topic words: ['road', 'street', 'traffic', 'miles', 'travel', 'cars']

The word is: 'travel'"
DETM,nyt,llama,4,1998,open,year:,False,Year: 1998
DETM,nyt,llama,4,1999,business,year:,False,"Year: 1999
Topic words: ['traffic', 'service', 'business', 'travel', 'train', 'station']

Business"
DETM,nyt,llama,4,2000,place,bath,False,bath
DETM,nyt,llama,4,2001,patients,patients,True,patients
DETM,nyt,llama,4,2002,chief,chief,True,Chief
DETM,nyt,llama,4,2003,jewish,jewish,True,Jewish
DETM,nyt,llama,4,2004,hours,year,False,Year
DETM,nyt,llama,4,2005,children,children,True,children
DETM,nyt,llama,4,2006,year,year,True,Year
DETM,nyt,llama,4,2007,movie,movie,True,Movie
DETM,nyt,llama,5,1987,language,language,True,Language
DETM,nyt,llama,5,1988,area,water,False,Water
DETM,nyt,llama,5,1989,housing,housing,True,housing
DETM,nyt,llama,5,1990,traffic,traffic,True,Traffic
DETM,nyt,llama,5,1991,match,runs,False,runs
DETM,nyt,llama,5,1992,million,year,False,Year
DETM,nyt,llama,5,1993,killed,killed,True,killed
DETM,nyt,llama,5,1994,young,young,True,Young
DETM,nyt,llama,5,1995,life,year,False,Year
DETM,nyt,llama,5,1996,graduated,today,False,today
DETM,nyt,llama,5,1997,work,years,False,Years
DETM,nyt,llama,5,1998,president,said,False,said
DETM,nyt,llama,5,1999,service,service,True,Service
DETM,nyt,llama,5,2000,leader,bush,False,bush
DETM,nyt,llama,5,2001,avenue,avenue,True,Avenue
DETM,nyt,llama,5,2002,company,white,False,White
DETM,nyt,llama,5,2003,york,york,True,York
DETM,nyt,llama,5,2004,economy,economy,True,Economy
DETM,nyt,llama,5,2005,things,things,True,Things
DETM,nyt,llama,5,2006,cars,fashion,False,Fashion
DETM,nyt,llama,5,2007,year,year,True,Year
DETM,nyt,llama,6,1987,patients,according,False,According
DETM,nyt,llama,6,1988,federal,time,False,Time
DETM,nyt,llama,6,1989,airline,airline,True,airline
DETM,nyt,llama,6,1990,media,like,False,Like
DETM,nyt,llama,6,1991,john,years,False,years
DETM,nyt,llama,6,1992,saying,years,False,Years
DETM,nyt,llama,6,1993,took,years,False,Years
DETM,nyt,llama,6,1994,economic,like,False,like
DETM,nyt,llama,6,1995,chief,years,False,Years
DETM,nyt,llama,6,1996,campaign,single,False,Single
DETM,nyt,llama,6,1997,sales,year:,False,Year: 1997
DETM,nyt,llama,6,1998,century,test,False,test
DETM,nyt,llama,6,1999,singer,season,False,Season
DETM,nyt,llama,6,2000,president,football,False,Football
DETM,nyt,llama,6,2001,goal,giants,False,giants
DETM,nyt,llama,6,2002,blood,week,False,Week
DETM,nyt,llama,6,2003,night,year,False,Year
DETM,nyt,llama,6,2004,public,year,False,Year
DETM,nyt,llama,6,2005,film,year,False,Year
DETM,nyt,llama,6,2006,judge,year,False,Year
DETM,nyt,llama,6,2007,rights,rights,True,rights
DETM,nyt,llama,7,1987,father,father,True,father
DETM,nyt,llama,7,1988,funds,computer,False,Computer
DETM,nyt,llama,7,1989,king,king,True,King
DETM,nyt,llama,7,1990,long,long,True,Long
DETM,nyt,llama,7,1991,raised,raised,True,raised
DETM,nyt,llama,7,1992,south,york,False,York
DETM,nyt,llama,7,1993,church,list,False,list
DETM,nyt,llama,7,1994,spring,spring,True,Spring
DETM,nyt,llama,7,1995,avenue,avenue,True,avenue
DETM,nyt,llama,7,1996,women,women,True,Women
DETM,nyt,llama,7,1997,mother,mother,True,Mother
DETM,nyt,llama,7,1998,line,line,True,Line
DETM,nyt,llama,7,1999,senate,senate,True,senate
DETM,nyt,llama,7,2000,percent,percent,True,Percent
DETM,nyt,llama,7,2001,bedroom,year:,False,Year: 2001
DETM,nyt,llama,7,2002,service,year,False,Year
DETM,nyt,llama,7,2003,federal,year,False,Year
DETM,nyt,llama,7,2004,says,says,True,says
DETM,nyt,llama,7,2005,brooklyn,brooklyn,True,Brooklyn
DETM,nyt,llama,7,2006,year,year,True,Year
DETM,nyt,llama,7,2007,bath,bath,True,bath
DETM,nyt,llama,8,1987,building,building,True,building
DETM,nyt,llama,8,1988,paper,california,False,california
DETM,nyt,llama,8,1989,late,year,False,Year
DETM,nyt,llama,8,1990,senator,high,False,high
DETM,nyt,llama,8,1991,musical,musical,True,Musical
DETM,nyt,llama,8,1992,sunday,sunday,True,Sunday
DETM,nyt,llama,8,1993,market,high,False,high
DETM,nyt,llama,8,1994,decision,'long',False,'long'
DETM,nyt,llama,8,1995,religious,religious,True,religious
DETM,nyt,llama,8,1996,line,line,True,line
DETM,nyt,llama,8,1997,single,percent,False,Percent
DETM,nyt,llama,8,1998,international,international,True,international
DETM,nyt,llama,8,1999,capacity,people,False,People
DETM,nyt,llama,8,2000,county,county,True,county
DETM,nyt,llama,8,2001,catholic,year,False,Year
DETM,nyt,llama,8,2002,think,year,False,Year
DETM,nyt,llama,8,2003,year,year,True,Year
DETM,nyt,llama,8,2004,trade,year,False,Year
DETM,nyt,llama,8,2005,time,time,True,Time
DETM,nyt,llama,8,2006,square,year:,False,"Year: 2006
Topic words: ['square', 'college', 'school', 'university', 'students', 'schools']

The word 'square' is LEAST related to the others."
DETM,nyt,llama,8,2007,city,city,True,city
DETM,nyt,llama,9,1987,company,company,True,Company
DETM,nyt,llama,9,1988,attorney,attorney,True,Attorney
DETM,nyt,llama,9,1989,president,president,True,president
DETM,nyt,llama,9,1990,arrested,year:,False,"Year: 1990

The word that is LEAST related to the others is: 'life'"
DETM,nyt,llama,9,1991,goal,film,False,Film
DETM,nyt,llama,9,1992,heat,heat,True,heat
DETM,nyt,llama,9,1993,race,books,False,books
DETM,nyt,llama,9,1994,wine,wine,True,Wine
DETM,nyt,llama,9,1995,college,'said',False,'said'
DETM,nyt,llama,9,1996,worth,years,False,Years
DETM,nyt,llama,9,1997,states,states,True,States
DETM,nyt,llama,9,1998,states,'good',False,'good'
DETM,nyt,llama,9,1999,center,years,False,Years
DETM,nyt,llama,9,2000,yesterday,yesterday,True,yesterday
DETM,nyt,llama,9,2001,minimum,minimum,True,Minimum
DETM,nyt,llama,9,2002,hussein,hussein,True,Hussein
DETM,nyt,llama,9,2003,english,people,False,People
DETM,nyt,llama,9,2004,army,like,False,like
DETM,nyt,llama,9,2005,research,like,False,like
DETM,nyt,llama,9,2006,charges,charges,True,charges
DETM,nyt,llama,9,2007,artist,artist,True,artist
DETM,nyt,llama,10,1987,heart,heart,True,Heart
DETM,nyt,llama,10,1988,investigation,dukakis,False,Dukakis
DETM,nyt,llama,10,1989,service,service,True,service
DETM,nyt,llama,10,1990,company,company,True,Company
DETM,nyt,llama,10,1991,court,union,False,union
DETM,nyt,llama,10,1992,league,league,True,League
DETM,nyt,llama,10,1993,york,york,True,York
DETM,nyt,llama,10,1994,company,company,True,Company
DETM,nyt,llama,10,1995,president,british,False,British
DETM,nyt,llama,10,1996,received,hotel,False,Hotel
DETM,nyt,llama,10,1997,late,year:,False,"Year: 1997

The word that is LEAST related to the others is: 'late'"
DETM,nyt,llama,10,1998,school,school,True,school
DETM,nyt,llama,10,1999,officials,street,False,street
DETM,nyt,llama,10,2000,fund,fund,True,fund
DETM,nyt,llama,10,2001,season,season,True,Season
DETM,nyt,llama,10,2002,listed,listed,True,listed
DETM,nyt,llama,10,2003,character,character,True,Character
DETM,nyt,llama,10,2004,history,history,True,history
DETM,nyt,llama,10,2005,play,year,False,Year
DETM,nyt,llama,10,2006,sunday,sunday,True,Sunday
DETM,nyt,llama,10,2007,year,'year',False,'year'
DETM,nyt,llama,11,1987,services,services,True,Services
DETM,nyt,llama,11,1988,world,king,False,King
DETM,nyt,llama,11,1989,national,national,True,National
DETM,nyt,llama,11,1990,iraqi,king,False,King
DETM,nyt,llama,11,1991,company,company,True,Company
DETM,nyt,llama,11,1992,news,white,False,White
DETM,nyt,llama,11,1993,said,said,True,said
DETM,nyt,llama,11,1994,israeli,round,False,Round
DETM,nyt,llama,11,1995,quarter,world,False,World
DETM,nyt,llama,11,1996,state,state,True,State
DETM,nyt,llama,11,1997,budget,budget,True,budget
DETM,nyt,llama,11,1998,tickets,year:,False,"Year: 1998
Topic words: ['production', 'theater', 'dance', 'opera', 'stage', 'tickets']

Tickets"
DETM,nyt,llama,11,1999,coach,coach,True,Coach
DETM,nyt,llama,11,2000,congress,ballet,False,ballet
DETM,nyt,llama,11,2001,college,college,True,College
DETM,nyt,llama,11,2002,passengers,passengers,True,passengers
DETM,nyt,llama,11,2003,companies,companies,True,companies
DETM,nyt,llama,11,2004,power,power,True,Power
DETM,nyt,llama,11,2005,article,article,True,Article
DETM,nyt,llama,11,2006,library,library,True,Library
DETM,nyt,llama,11,2007,city,city,True,city
DETM,nyt,llama,12,1987,rise,year,False,Year
DETM,nyt,llama,12,1988,yesterday,year,False,Year
DETM,nyt,llama,12,1989,york,york,True,York
DETM,nyt,llama,12,1990,stocks,stocks,True,stocks
DETM,nyt,llama,12,1991,fighting,office,False,Office
DETM,nyt,llama,12,1992,representative,year:,False,Year: 1992
DETM,nyt,llama,12,1993,late,late,True,Late
DETM,nyt,llama,12,1994,artist,artist,True,artist
DETM,nyt,llama,12,1995,chicken,chicken,True,chicken
DETM,nyt,llama,12,1996,computers,computers,True,Computers
DETM,nyt,llama,12,1997,fund,year,False,Year
DETM,nyt,llama,12,1998,road,road,True,Road
DETM,nyt,llama,12,1999,open,open,True,open
DETM,nyt,llama,12,2000,second,year,False,Year
DETM,nyt,llama,12,2001,night,night,True,Night
DETM,nyt,llama,12,2002,increase,increase,True,Increase
DETM,nyt,llama,12,2003,international,year,False,Year
DETM,nyt,llama,12,2004,elections,movie,False,Movie
DETM,nyt,llama,12,2005,open,year,False,Year
DETM,nyt,llama,12,2006,space,year,False,Year
DETM,nyt,llama,12,2007,players,players,True,players
DETM,nyt,llama,13,1987,world,world,True,World
DETM,nyt,llama,13,1988,feet,feet,True,Feet
DETM,nyt,llama,13,1989,world,house,False,house
DETM,nyt,llama,13,1990,party,house,False,house
DETM,nyt,llama,13,1991,year,year,True,Year
DETM,nyt,llama,13,1992,governor,governor,True,Governor
DETM,nyt,llama,13,1993,government,government,True,Government
DETM,nyt,llama,13,1994,story,story,True,Story
DETM,nyt,llama,13,1995,thursday,year,False,Year
DETM,nyt,llama,13,1996,military,military,True,Military
DETM,nyt,llama,13,1997,democrats,democrats,True,democrats
DETM,nyt,llama,13,1998,health,health,True,Health
DETM,nyt,llama,13,1999,plays,year.,False,Year.
DETM,nyt,llama,13,2000,prison,prison,True,Prison
DETM,nyt,llama,13,2001,people,jazz,False,jazz
DETM,nyt,llama,13,2002,stories,stories,True,stories
DETM,nyt,llama,13,2003,built,chairman,False,chairman
DETM,nyt,llama,13,2004,travel,travel,True,Travel
DETM,nyt,llama,13,2005,money,money,True,Money
DETM,nyt,llama,13,2006,cars,cars,True,cars
DETM,nyt,llama,13,2007,news,news,True,News
DETM,nyt,llama,14,1987,half,year:,False,"Year: 1987

The word that is LEAST related to the others is: 'half'"
DETM,nyt,llama,14,1988,share,share,True,share
DETM,nyt,llama,14,1989,buildings,buildings,True,buildings
DETM,nyt,llama,14,1990,sales,sales,True,sales
DETM,nyt,llama,14,1991,county,county,True,County
DETM,nyt,llama,14,1992,condition,year:,False,Year: 1992
DETM,nyt,llama,14,1993,station,space,False,space
DETM,nyt,llama,14,1994,books,books,True,Books
DETM,nyt,llama,14,1995,sexual,sexual,True,sexual
DETM,nyt,llama,14,1996,products,market,False,Market
DETM,nyt,llama,14,1997,people,bedroom,False,bedroom
DETM,nyt,llama,14,1998,growing,year:,False,"Year: 1998

The word 'growing' is a verb, while the others are nouns."
DETM,nyt,llama,14,1999,island,island,True,island
DETM,nyt,llama,14,2000,campaign,campaign,True,Campaign
DETM,nyt,llama,14,2001,race,year,False,Year
DETM,nyt,llama,14,2002,patients,patients,True,patients
DETM,nyt,llama,14,2003,station,station,True,Station
DETM,nyt,llama,14,2004,doctors,doctors,True,doctors
DETM,nyt,llama,14,2005,road,year:,False,"Year: 2005
Topic words: ['case', 'road', 'legal', 'justice', 'judge', 'court']

The word that is LEAST related to the others is: 'road'."
DETM,nyt,llama,14,2006,come,come,True,come
DETM,nyt,llama,14,2007,reason,year,False,Year
DETM,nyt,llama,15,1987,island,island,True,Island
DETM,nyt,llama,15,1988,expected,year,False,Year
DETM,nyt,llama,15,1989,lebanon,lebanon,True,Lebanon
DETM,nyt,llama,15,1990,museum,museum,True,museum
DETM,nyt,llama,15,1991,available,rose,False,rose
DETM,nyt,llama,15,1992,gore,gore,True,Gore
DETM,nyt,llama,15,1993,care,care,True,care
DETM,nyt,llama,15,1994,final,year,False,Year
DETM,nyt,llama,15,1995,industry,year:,False,"Year: 1995
Topic words: ['energy', 'chemical', 'natural', 'research', 'industry', 'scientists']

Year."
DETM,nyt,llama,15,1996,welfare,energy,False,Energy
DETM,nyt,llama,15,1997,designer,designer,True,Designer
DETM,nyt,llama,15,1998,insurance,insurance,True,insurance
DETM,nyt,llama,15,1999,like,like,True,like
DETM,nyt,llama,15,2000,avenue,avenue,True,avenue
DETM,nyt,llama,15,2001,military,china,False,China
DETM,nyt,llama,15,2002,court,year,False,Year
DETM,nyt,llama,15,2003,king,american,False,American
DETM,nyt,llama,15,2004,exhibition,china,False,China
DETM,nyt,llama,15,2005,match,match,True,match
DETM,nyt,llama,15,2006,york,york,True,York
DETM,nyt,llama,15,2007,agreement,china,False,China
DETM,nyt,llama,16,1987,president,president,True,president
DETM,nyt,llama,16,1988,energy,british,False,British
DETM,nyt,llama,16,1989,selling,selling,True,Selling
DETM,nyt,llama,16,1990,fund,fund,True,Fund
DETM,nyt,llama,16,1991,hospital,hospital,True,hospital
DETM,nyt,llama,16,1992,national,national,True,National
DETM,nyt,llama,16,1993,west,year,False,Year
DETM,nyt,llama,16,1994,team,team,True,Team
DETM,nyt,llama,16,1995,death,death,True,Death
DETM,nyt,llama,16,1996,east,east,True,East
DETM,nyt,llama,16,1997,good,year:,False,"Year: 1997
Topic words: ['water', 'fish', 'plants', 'good', 'tree', 'plant']

Good"
DETM,nyt,llama,16,1998,scheduled,year,False,Year
DETM,nyt,llama,16,1999,coach,fish,False,fish
DETM,nyt,llama,16,2000,sugar,year:,False,Year: 2000
DETM,nyt,llama,16,2001,york,like,False,like
DETM,nyt,llama,16,2002,series,year:,False,"Year: 2002

The word that is LEAST related to the others is: 'like'"
DETM,nyt,llama,16,2003,companies,companies,True,companies
DETM,nyt,llama,16,2004,state,state,True,State
DETM,nyt,llama,16,2005,traffic,traffic,True,Traffic
DETM,nyt,llama,16,2006,square,square,True,Square
DETM,nyt,llama,16,2007,pitch,pitch,True,pitch
DETM,nyt,llama,17,1987,department,year,False,Year
DETM,nyt,llama,17,1988,play,play,True,play
DETM,nyt,llama,17,1989,congress,congress,True,Congress
DETM,nyt,llama,17,1990,music,year,False,Year
DETM,nyt,llama,17,1991,economic,late,False,late
DETM,nyt,llama,17,1992,officials,year,False,Year
DETM,nyt,llama,17,1993,club,club,True,club
DETM,nyt,llama,17,1994,natural,natural,True,natural
DETM,nyt,llama,17,1995,company,company,True,Company
DETM,nyt,llama,17,1996,energy,year,False,Year
DETM,nyt,llama,17,1997,music,music,True,music
DETM,nyt,llama,17,1998,room,room,True,Room
DETM,nyt,llama,17,1999,decision,year,False,Year
DETM,nyt,llama,17,2000,glass,glass,True,glass
DETM,nyt,llama,17,2001,concert,concert,True,concert
DETM,nyt,llama,17,2002,blue,blue,True,Blue
DETM,nyt,llama,17,2003,theater,theater,True,Theater
DETM,nyt,llama,17,2004,decision,decision,True,Decision
DETM,nyt,llama,17,2005,open,open,True,open
DETM,nyt,llama,17,2006,mother,mother,True,mother
DETM,nyt,llama,17,2007,said,york,False,York
DETM,nyt,llama,18,1987,police,police,True,police
DETM,nyt,llama,18,1988,runs,year,False,Year
DETM,nyt,llama,18,1989,vice,season,False,Season
DETM,nyt,llama,18,1990,committee,'lead',False,'lead'
DETM,nyt,llama,18,1991,officials,year,False,Year
DETM,nyt,llama,18,1992,points,points,True,points
DETM,nyt,llama,18,1993,prices,'world',False,'world'
DETM,nyt,llama,18,1994,scientists,scientists,True,scientists
DETM,nyt,llama,18,1995,earlier,japan,False,Japan
DETM,nyt,llama,18,1996,people,people,True,People
DETM,nyt,llama,18,1997,market,market,True,Market
DETM,nyt,llama,18,1998,said,union,False,Union
DETM,nyt,llama,18,1999,gallery,state,False,State
DETM,nyt,llama,18,2000,federal,million,False,million
DETM,nyt,llama,18,2001,jets,jets,True,jets
DETM,nyt,llama,18,2002,york,york,True,york
DETM,nyt,llama,18,2003,second,second,True,Second
DETM,nyt,llama,18,2004,long,long,True,long
DETM,nyt,llama,18,2005,store,store,True,store
DETM,nyt,llama,18,2006,religion,religion,True,Religion
DETM,nyt,llama,18,2007,race,year,False,Year
DETM,nyt,llama,19,1987,court,court,True,court
DETM,nyt,llama,19,1988,case,year,False,Year
DETM,nyt,llama,19,1989,bank,bank,True,Bank
DETM,nyt,llama,19,1990,drugs,yesterday,False,yesterday
DETM,nyt,llama,19,1991,travel,travel,True,Travel
DETM,nyt,llama,19,1992,spending,spending,True,Spending
DETM,nyt,llama,19,1993,traffic,traffic,True,Traffic
DETM,nyt,llama,19,1994,black,black,True,Black
DETM,nyt,llama,19,1995,champion,champion,True,champion
DETM,nyt,llama,19,1996,service,church,False,Church
DETM,nyt,llama,19,1997,dinner,dinner,True,Dinner
DETM,nyt,llama,19,1998,justice,church,False,Church
DETM,nyt,llama,19,1999,hospital,hospital,True,Hospital
DETM,nyt,llama,19,2000,mets,year:,False,"Year: 2000
Topic words: ['free', 'street', 'saturday', 'children', 'tickets', 'mets']

The word is: mets"
DETM,nyt,llama,19,2001,giants,giants,True,Giants
DETM,nyt,llama,19,2002,plays,hours,False,hours
DETM,nyt,llama,19,2003,year,market,False,Market
DETM,nyt,llama,19,2004,states,market,False,Market
DETM,nyt,llama,19,2005,year,bathrooms,False,bathrooms
DETM,nyt,llama,19,2006,press,press,True,press
DETM,nyt,llama,19,2007,heart,heart,True,Heart
