dtm_model,dataset,llm,topic_idx,year,intruder,detected,correct,raw
DLDA,nyt,qwen,1,2005,father,like,False,like
DLDA,nyt,qwen,1,2006,housing,housing,True,housing
DLDA,nyt,qwen,1,2007,games,like,False,like
DLDA,nyt,qwen,2,1987,black,jersey,False,jersey
DLDA,nyt,qwen,2,1988,banks,jersey,False,jersey
DLDA,nyt,qwen,2,1989,money,year,False,Year
DLDA,nyt,qwen,2,1990,judge,jersey,False,jersey
DLDA,nyt,qwen,2,1991,garden,year,False,Year
DLDA,nyt,qwen,2,1992,mayor,jersey,False,jersey
DLDA,nyt,qwen,2,1993,tablespoons,tablespoons,True,tablespoons
DLDA,nyt,qwen,2,1994,party,said,False,said
DLDA,nyt,qwen,2,1995,heat,year,False,Year
DLDA,nyt,qwen,2,1996,general,year,False,Year
DLDA,nyt,qwen,2,1997,states,said,False,said
DLDA,nyt,qwen,2,1998,power,said,False,said
DLDA,nyt,qwen,2,1999,percent,said,False,said
DLDA,nyt,qwen,2,2000,points,year,False,Year
DLDA,nyt,qwen,2,2001,room,said,False,said
DLDA,nyt,qwen,2,2002,security,said,False,said
DLDA,nyt,qwen,2,2003,report,said,False,said
DLDA,nyt,qwen,2,2004,street,year,False,Year
DLDA,nyt,qwen,2,2005,wrote,year,False,Year
DLDA,nyt,qwen,2,2006,bloomberg,year,False,Year
DLDA,nyt,qwen,2,2007,statement,year,False,Year
DLDA,nyt,qwen,3,1987,report,report,True,report
DLDA,nyt,qwen,3,1988,budget,budget,True,budget
DLDA,nyt,qwen,3,1989,time,time,True,time
DLDA,nyt,qwen,3,1990,european,year,False,Year
DLDA,nyt,qwen,3,1991,cook,year,False,Year
DLDA,nyt,qwen,3,1992,corporation,island,False,island
DLDA,nyt,qwen,3,1993,secretary,secretary,True,secretary
DLDA,nyt,qwen,3,1994,people,year,False,Year
DLDA,nyt,qwen,3,1995,child,year,False,Year
DLDA,nyt,qwen,3,1996,french,year,False,Year
DLDA,nyt,qwen,3,1997,israel,year,False,Year
DLDA,nyt,qwen,3,1998,sales,sales,True,sales
DLDA,nyt,qwen,3,1999,exhibition,year,False,Year
DLDA,nyt,qwen,3,2000,department,year,False,Year
DLDA,nyt,qwen,3,2001,high,high,True,high
DLDA,nyt,qwen,3,2002,supreme,supreme,True,supreme
DLDA,nyt,qwen,3,2003,states,year,False,Year
DLDA,nyt,qwen,3,2004,contract,contract,True,contract
DLDA,nyt,qwen,3,2005,sunday,sunday,True,sunday
DLDA,nyt,qwen,3,2006,sales,sales,True,sales
DLDA,nyt,qwen,3,2007,trial,trial,True,trial
DLDA,nyt,qwen,4,1987,world,world,True,world
DLDA,nyt,qwen,4,1988,insurance,year,False,Year
DLDA,nyt,qwen,4,1989,billion,year,False,Year
DLDA,nyt,qwen,4,1990,mother,year,False,Year
DLDA,nyt,qwen,4,1991,think,year,False,Year
DLDA,nyt,qwen,4,1992,trees,trees,True,trees
DLDA,nyt,qwen,4,1993,jews,vice,False,vice
DLDA,nyt,qwen,4,1994,space,york,False,York
DLDA,nyt,qwen,4,1995,parents,york,False,york
DLDA,nyt,qwen,4,1996,lawyer,year,False,Year
DLDA,nyt,qwen,4,1997,banks,york,False,York
DLDA,nyt,qwen,4,1998,republicans,york,False,York
DLDA,nyt,qwen,4,1999,driver,year,False,Year
DLDA,nyt,qwen,4,2000,case,year,False,Year
DLDA,nyt,qwen,4,2001,club,year,False,Year
DLDA,nyt,qwen,4,2002,case,year,False,Year
DLDA,nyt,qwen,4,2003,election,election,True,election
DLDA,nyt,qwen,4,2004,street,street,True,street
DLDA,nyt,qwen,4,2005,public,year,False,Year
DLDA,nyt,qwen,4,2006,religious,religious,True,religious
DLDA,nyt,qwen,4,2007,military,year,False,Year
DLDA,nyt,qwen,5,1987,executive,year,False,Year
DLDA,nyt,qwen,5,1988,cable,year,False,Year
DLDA,nyt,qwen,5,1989,house,house,True,house
DLDA,nyt,qwen,5,1990,movie,movie,True,movie
DLDA,nyt,qwen,5,1991,bonds,bonds,True,bonds
DLDA,nyt,qwen,5,1992,said,said,True,said
DLDA,nyt,qwen,5,1993,child,child,True,child
DLDA,nyt,qwen,5,1994,family,year,False,Year
DLDA,nyt,qwen,5,1995,film,film,True,film
DLDA,nyt,qwen,5,1996,season,season,True,season
DLDA,nyt,qwen,5,1997,economy,said,False,said
DLDA,nyt,qwen,5,1998,center,year,False,Year
DLDA,nyt,qwen,5,1999,buildings,said,False,said
DLDA,nyt,qwen,5,2000,team,year,False,Year
DLDA,nyt,qwen,5,2001,decision,said,False,said
DLDA,nyt,qwen,5,2002,water,water,True,water
DLDA,nyt,qwen,5,2003,added,year,False,Year
DLDA,nyt,qwen,5,2004,street,street,True,street
DLDA,nyt,qwen,5,2005,second,year,False,Year
DLDA,nyt,qwen,5,2006,israeli,said,False,said
DLDA,nyt,qwen,5,2007,misstated,year,False,Year
DLDA,nyt,qwen,6,1987,said,million,False,million
DLDA,nyt,qwen,6,1988,said,said,True,said
DLDA,nyt,qwen,6,1989,team,year,False,Year
DLDA,nyt,qwen,6,1990,million,said,False,said
DLDA,nyt,qwen,6,1991,court,year,False,Year
DLDA,nyt,qwen,6,1992,miss,year,False,Year
DLDA,nyt,qwen,6,1993,police,year,False,Year
DLDA,nyt,qwen,6,1994,died,year,False,Year
DLDA,nyt,qwen,6,1995,jury,said,False,said
DLDA,nyt,qwen,6,1996,husband,year,False,Year
DLDA,nyt,qwen,6,1997,doctors,billion,False,billion
DLDA,nyt,qwen,6,1998,government,year,False,Year
DLDA,nyt,qwen,6,1999,said,year,False,Year
DLDA,nyt,qwen,6,2000,traffic,said,False,said
DLDA,nyt,qwen,6,2001,river,year,False,Year
DLDA,nyt,qwen,6,2002,design,year,False,Year
DLDA,nyt,qwen,6,2003,production,said,False,said
DLDA,nyt,qwen,6,2004,policy,year,False,Year
DLDA,nyt,qwen,6,2005,season,season,True,season
DLDA,nyt,qwen,6,2006,director,year,False,Year
DLDA,nyt,qwen,6,2007,iraq,said,False,said
DLDA,nyt,qwen,7,1987,broadway,said,False,said
DLDA,nyt,qwen,7,1988,plan,said,False,said
DLDA,nyt,qwen,7,1989,parents,said,False,said
DLDA,nyt,qwen,7,1990,points,like,False,like
DLDA,nyt,qwen,7,1991,business,year,False,Year
DLDA,nyt,qwen,7,1992,percent,like,False,like
DLDA,nyt,qwen,7,1993,exhibition,year,False,Year
DLDA,nyt,qwen,7,1994,million,time,False,time
DLDA,nyt,qwen,7,1995,said,year,False,Year
DLDA,nyt,qwen,7,1996,internet,years,False,years
DLDA,nyt,qwen,7,1997,league,said,False,said
DLDA,nyt,qwen,7,1998,added,like,False,like
DLDA,nyt,qwen,7,1999,state,year,False,Year
DLDA,nyt,qwen,7,2000,said,years,False,years
DLDA,nyt,qwen,7,2001,told,years,False,years
DLDA,nyt,qwen,7,2002,water,water,True,water
DLDA,nyt,qwen,7,2003,space,year,False,Year
DLDA,nyt,qwen,7,2004,medical,year,False,Year
DLDA,nyt,qwen,7,2005,computer,year,False,Year
DLDA,nyt,qwen,7,2006,statement,time,False,time
DLDA,nyt,qwen,7,2007,troops,said,False,said
DLDA,nyt,qwen,8,1987,exhibition,share,False,share
DLDA,nyt,qwen,8,1988,football,football,True,football
DLDA,nyt,qwen,8,1989,said,year,False,Year
DLDA,nyt,qwen,8,1990,workers,year,False,Year
DLDA,nyt,qwen,8,1991,black,year,False,Year
DLDA,nyt,qwen,8,1992,leaders,year,False,Year
DLDA,nyt,qwen,8,1993,book,year,False,Year
DLDA,nyt,qwen,8,1994,collection,year,False,Year
DLDA,nyt,qwen,8,1995,year,year,True,Year
DLDA,nyt,qwen,8,1996,board,year,False,Year
DLDA,nyt,qwen,8,1997,open,year,False,Year
DLDA,nyt,qwen,8,1998,ford,year,False,year
DLDA,nyt,qwen,8,1999,going,year,False,Year
DLDA,nyt,qwen,8,2000,avenue,year,False,Year
DLDA,nyt,qwen,8,2001,families,year,False,Year
DLDA,nyt,qwen,8,2002,said,year,False,Year
DLDA,nyt,qwen,8,2003,transportation,year,False,Year
DLDA,nyt,qwen,8,2004,service,year,False,Year
DLDA,nyt,qwen,8,2005,exchange,year,False,Year
DLDA,nyt,qwen,8,2006,court,million,False,million
DLDA,nyt,qwen,8,2007,river,river,True,river
DLDA,nyt,qwen,9,1987,television,year,False,Year
DLDA,nyt,qwen,9,1988,company,company,True,company
DLDA,nyt,qwen,9,1989,country,year,False,Year
DLDA,nyt,qwen,9,1990,college,soviet,False,soviet
DLDA,nyt,qwen,9,1991,good,states,False,states
DLDA,nyt,qwen,9,1992,theater,year,False,Year
DLDA,nyt,qwen,9,1993,police,trade,False,trade
DLDA,nyt,qwen,9,1994,jews,japan,False,japan
DLDA,nyt,qwen,9,1995,mayor,year,False,Year
DLDA,nyt,qwen,9,1996,funds,funds,True,funds
DLDA,nyt,qwen,9,1997,decision,decision,True,decision
DLDA,nyt,qwen,9,1998,political,world,False,world
DLDA,nyt,qwen,9,1999,book,book,True,book
DLDA,nyt,qwen,9,2000,husband,year,False,year
DLDA,nyt,qwen,9,2001,broadway,broadway,True,broadway
DLDA,nyt,qwen,9,2002,museum,year,False,Year
DLDA,nyt,qwen,9,2003,secretary,year,False,Year
DLDA,nyt,qwen,9,2004,european,year,False,Year
DLDA,nyt,qwen,9,2005,palestinian,year,False,Year
DLDA,nyt,qwen,9,2006,election,year,False,Year
DLDA,nyt,qwen,9,2007,family,year,False,Year
DLDA,nyt,qwen,10,1987,points,points,True,points
DLDA,nyt,qwen,10,1988,years,year,False,Year
DLDA,nyt,qwen,10,1989,election,election,True,election
DLDA,nyt,qwen,10,1990,treatment,year,False,Year
DLDA,nyt,qwen,10,1991,million,year,False,Year
DLDA,nyt,qwen,10,1992,national,year,False,Year
DLDA,nyt,qwen,10,1993,united,year:,False,Year: 1993
DLDA,nyt,qwen,10,1994,union,union,True,union
DLDA,nyt,qwen,10,1995,yards,yards,True,yards
DLDA,nyt,qwen,10,1996,county,year,False,Year
DLDA,nyt,qwen,10,1997,water,water,True,water
DLDA,nyt,qwen,10,1998,said,said,True,said
DLDA,nyt,qwen,10,1999,crew,year,False,Year
DLDA,nyt,qwen,10,2000,drivers,drivers,True,drivers
DLDA,nyt,qwen,10,2001,agreement,year,False,Year
DLDA,nyt,qwen,10,2002,woman,life,False,Life
DLDA,nyt,qwen,10,2003,rock,rock,True,rock
DLDA,nyt,qwen,10,2004,restaurant,restaurant,True,restaurant
DLDA,nyt,qwen,10,2005,graduated,year,False,Year
DLDA,nyt,qwen,10,2006,county,county,True,county
DLDA,nyt,qwen,10,2007,know,year,False,Year
DLDA,nyt,qwen,11,1987,years,years,True,years
DLDA,nyt,qwen,11,1988,rights,rights,True,rights
DLDA,nyt,qwen,11,1989,attorney,year,False,Year
DLDA,nyt,qwen,11,1990,office,office,True,office
DLDA,nyt,qwen,11,1991,games,china,False,china
DLDA,nyt,qwen,11,1992,health,health,True,health
DLDA,nyt,qwen,11,1993,wife,wife,True,wife
DLDA,nyt,qwen,11,1994,center,china,False,china
DLDA,nyt,qwen,11,1995,legal,china,False,china
DLDA,nyt,qwen,11,1996,plane,year:,False,Year:
DLDA,nyt,qwen,11,1997,plants,plants,True,plants
DLDA,nyt,qwen,11,1998,like,like,True,like
DLDA,nyt,qwen,11,1999,army,year,False,Year
DLDA,nyt,qwen,11,2000,officials,chinese,False,chinese
DLDA,nyt,qwen,11,2001,countries,year,False,Year
DLDA,nyt,qwen,11,2002,public,year,False,Year
DLDA,nyt,qwen,11,2003,bush,year,False,Year
DLDA,nyt,qwen,11,2004,space,space,True,space
DLDA,nyt,qwen,11,2005,said,said,True,said
DLDA,nyt,qwen,11,2006,lawyer,lawyer,True,lawyer
DLDA,nyt,qwen,11,2007,church,year,False,Year
DLDA,nyt,qwen,12,1987,missiles,said,False,said
DLDA,nyt,qwen,12,1988,cuomo,year,False,Year
DLDA,nyt,qwen,12,1989,second,year,False,Year
DLDA,nyt,qwen,12,1990,president,year,False,Year
DLDA,nyt,qwen,12,1991,republican,republican,True,republican
DLDA,nyt,qwen,12,1992,safety,year,False,Year
DLDA,nyt,qwen,12,1993,told,year,False,Year
DLDA,nyt,qwen,12,1994,books,books,True,books
DLDA,nyt,qwen,12,1995,garden,said,False,said
DLDA,nyt,qwen,12,1996,island,said,False,said
DLDA,nyt,qwen,12,1997,mother,said,False,said
DLDA,nyt,qwen,12,1998,fact,fact,True,fact
DLDA,nyt,qwen,12,1999,percent,percent,True,percent
DLDA,nyt,qwen,12,2000,nations,said,False,said
DLDA,nyt,qwen,12,2001,religious,said,False,said
DLDA,nyt,qwen,12,2002,center,year,False,Year
DLDA,nyt,qwen,12,2003,students,year,False,Year
DLDA,nyt,qwen,12,2004,video,video,True,video
DLDA,nyt,qwen,12,2005,interview,said,False,said
DLDA,nyt,qwen,12,2006,rights,said,False,said
DLDA,nyt,qwen,12,2007,chinese,said,False,said
DLDA,nyt,qwen,13,1987,country,country,True,country
DLDA,nyt,qwen,13,1988,named,year,False,Year
DLDA,nyt,qwen,13,1989,television,television,True,television
DLDA,nyt,qwen,13,1990,people,year,False,Year
DLDA,nyt,qwen,13,1991,yesterday,yesterday,True,Yesterday
DLDA,nyt,qwen,13,1992,machines,year,False,Year
DLDA,nyt,qwen,13,1993,employees,year,False,Year
DLDA,nyt,qwen,13,1994,summer,summer,True,summer
DLDA,nyt,qwen,13,1995,time,year,False,Year
DLDA,nyt,qwen,13,1996,magazine,year,False,Year
DLDA,nyt,qwen,13,1997,said,year,False,Year
DLDA,nyt,qwen,13,1998,officials,year,False,Year
DLDA,nyt,qwen,13,1999,million,million,True,million
DLDA,nyt,qwen,13,2000,spending,year,False,Year
DLDA,nyt,qwen,13,2001,weapons,weapons,True,weapons
DLDA,nyt,qwen,13,2002,interview,year,False,Year
DLDA,nyt,qwen,13,2003,minutes,year,False,Year
DLDA,nyt,qwen,13,2004,peace,year,False,Year
DLDA,nyt,qwen,13,2005,nuclear,year,False,Year
DLDA,nyt,qwen,13,2006,china,year,False,Year
DLDA,nyt,qwen,13,2007,road,year,False,Year
DLDA,nyt,qwen,14,1987,chicken,chicken,True,chicken
DLDA,nyt,qwen,14,1988,council,year,False,Year
DLDA,nyt,qwen,14,1989,long,percent,False,percent
DLDA,nyt,qwen,14,1990,year,year,True,Year
DLDA,nyt,qwen,14,1991,patients,percent,False,percent
DLDA,nyt,qwen,14,1992,included,year,False,Year
DLDA,nyt,qwen,14,1993,heat,heat,True,heat
DLDA,nyt,qwen,14,1994,federal,year,False,Year
DLDA,nyt,qwen,14,1995,japanese,year,False,Year
DLDA,nyt,qwen,14,1996,billion,year,False,Year
DLDA,nyt,qwen,14,1997,river,river,True,river
DLDA,nyt,qwen,14,1998,prison,prison,True,prison
DLDA,nyt,qwen,14,1999,prison,prison,True,prison
DLDA,nyt,qwen,14,2000,democrats,democrats,True,democrats
DLDA,nyt,qwen,14,2001,trip,trip,True,trip
DLDA,nyt,qwen,14,2002,billion,year,False,Year
DLDA,nyt,qwen,14,2003,yards,year,False,Year
DLDA,nyt,qwen,14,2004,minister,minister,True,minister
DLDA,nyt,qwen,14,2005,deal,year,False,Year
DLDA,nyt,qwen,14,2006,report,year,False,Year
DLDA,nyt,qwen,14,2007,heat,heat,True,heat
DLDA,nyt,qwen,15,1987,bath,bath,True,bath
DLDA,nyt,qwen,15,1988,american,like,False,like
DLDA,nyt,qwen,15,1989,officials,year,False,Year
DLDA,nyt,qwen,15,1990,food,food,True,food
DLDA,nyt,qwen,15,1991,race,year,False,Year
DLDA,nyt,qwen,15,1992,million,year,False,Year
DLDA,nyt,qwen,15,1993,senate,senate,True,senate
DLDA,nyt,qwen,15,1994,republican,year:,False,Year: 1994
DLDA,nyt,qwen,15,1995,university,year,False,Year
DLDA,nyt,qwen,15,1996,high,like,False,like
DLDA,nyt,qwen,15,1997,said,year,False,Year
DLDA,nyt,qwen,15,1998,like,year,False,Year
DLDA,nyt,qwen,15,1999,employees,like,False,like
DLDA,nyt,qwen,15,2000,year,year,True,year
DLDA,nyt,qwen,15,2001,said,like,False,like
DLDA,nyt,qwen,15,2002,water,year,False,Year
DLDA,nyt,qwen,15,2003,director,like,False,like
DLDA,nyt,qwen,15,2004,film,year,False,Year
DLDA,nyt,qwen,15,2005,jewish,year,False,Year
DLDA,nyt,qwen,15,2006,funeral,year,False,Year
DLDA,nyt,qwen,15,2007,year,year,True,Year
DLDA,nyt,qwen,16,1987,plane,year,False,Year
DLDA,nyt,qwen,16,1988,child,child,True,child
DLDA,nyt,qwen,16,1989,place,year,False,Year
DLDA,nyt,qwen,16,1990,manhattan,year,False,Year
DLDA,nyt,qwen,16,1991,like,like,True,like
DLDA,nyt,qwen,16,1992,study,year,False,Year
DLDA,nyt,qwen,16,1993,democratic,democratic,True,democratic
DLDA,nyt,qwen,16,1994,book,book,True,book
DLDA,nyt,qwen,16,1995,employees,year,False,Year
DLDA,nyt,qwen,16,1996,medical,medical,True,medical
DLDA,nyt,qwen,16,1997,london,year,False,Year
DLDA,nyt,qwen,16,1998,women,year,False,Year
DLDA,nyt,qwen,16,1999,news,year,False,Year
DLDA,nyt,qwen,16,2000,fact,fact,True,fact
DLDA,nyt,qwen,16,2001,said,year,False,Year
DLDA,nyt,qwen,16,2002,race,year,False,Year
DLDA,nyt,qwen,16,2003,said,year,False,Year
DLDA,nyt,qwen,16,2004,county,year,False,Year
DLDA,nyt,qwen,16,2005,open,year,False,Year
DLDA,nyt,qwen,16,2006,rates,year,False,Year
DLDA,nyt,qwen,16,2007,fund,year,False,Year
DLDA,nyt,qwen,17,1987,nuclear,said,False,said
DLDA,nyt,qwen,17,1988,beach,beach,True,beach
DLDA,nyt,qwen,17,1989,housing,said,False,said
DLDA,nyt,qwen,17,1990,wine,wine,True,wine
DLDA,nyt,qwen,17,1991,think,year,False,Year
DLDA,nyt,qwen,17,1992,treatment,year,False,Year
DLDA,nyt,qwen,17,1993,said,year,False,Year
DLDA,nyt,qwen,17,1994,nuclear,year,False,Year
DLDA,nyt,qwen,17,1995,tickets,tickets,True,tickets
DLDA,nyt,qwen,17,1996,peace,peace,True,peace
DLDA,nyt,qwen,17,1997,trial,year,False,Year
DLDA,nyt,qwen,17,1998,state,year,False,Year
DLDA,nyt,qwen,17,1999,music,music,True,Music
DLDA,nyt,qwen,17,2000,bronx,report,False,report
DLDA,nyt,qwen,17,2001,france,year,False,Year
DLDA,nyt,qwen,17,2002,room,year,False,Year
DLDA,nyt,qwen,17,2003,rights,year,False,Year
DLDA,nyt,qwen,17,2004,mother,year,False,Year
DLDA,nyt,qwen,17,2005,year,year,True,Year
DLDA,nyt,qwen,17,2006,german,year,False,Year
DLDA,nyt,qwen,17,2007,gallery,gallery,True,gallery
DLDA,nyt,qwen,18,1987,president,president,True,president
DLDA,nyt,qwen,18,1988,chief,year,False,Year
DLDA,nyt,qwen,18,1989,years,year,False,Year
DLDA,nyt,qwen,18,1990,york,year,False,Year
DLDA,nyt,qwen,18,1991,european,said,False,said
DLDA,nyt,qwen,18,1992,federal,year,False,Year
DLDA,nyt,qwen,18,1993,people,year,False,Year
DLDA,nyt,qwen,18,1994,said,year,False,Year
DLDA,nyt,qwen,18,1995,play,play,True,play
DLDA,nyt,qwen,18,1996,like,said,False,said
DLDA,nyt,qwen,18,1997,mayor,year,False,Year
DLDA,nyt,qwen,18,1998,house,house,True,house
DLDA,nyt,qwen,18,1999,history,year,False,Year
DLDA,nyt,qwen,18,2000,house,house,True,house
DLDA,nyt,qwen,18,2001,mayor,mayor,True,mayor
DLDA,nyt,qwen,18,2002,said,said,True,said
DLDA,nyt,qwen,18,2003,political,year,False,Year
DLDA,nyt,qwen,18,2004,love,year,False,Year
DLDA,nyt,qwen,18,2005,survived,year,False,Year
DLDA,nyt,qwen,18,2006,says,said,False,said
DLDA,nyt,qwen,18,2007,players,players,True,players
DLDA,nyt,qwen,19,1987,anti,said,False,said
DLDA,nyt,qwen,19,1988,miles,said,False,said
DLDA,nyt,qwen,19,1989,theater,theater,True,theater
DLDA,nyt,qwen,19,1990,waste,waste,True,waste
DLDA,nyt,qwen,19,1991,jews,said,False,said
DLDA,nyt,qwen,19,1992,officials,year:,False,Year: 1992
DLDA,nyt,qwen,19,1993,doctors,year,False,Year
DLDA,nyt,qwen,19,1994,year,year,True,year
DLDA,nyt,qwen,19,1995,japan,said,False,said
DLDA,nyt,qwen,19,1996,union,said,False,said
DLDA,nyt,qwen,19,1997,today,today,True,today
DLDA,nyt,qwen,19,1998,meeting,said,False,said
DLDA,nyt,qwen,19,1999,bank,said,False,said
DLDA,nyt,qwen,19,2000,years,years,True,years
DLDA,nyt,qwen,19,2001,movie,movie,True,movie
DLDA,nyt,qwen,19,2002,rate,said,False,said
DLDA,nyt,qwen,19,2003,judge,year,False,Year
DLDA,nyt,qwen,19,2004,percent,year,False,Year
DLDA,nyt,qwen,19,2005,theater,theater,True,theater
DLDA,nyt,qwen,19,2006,river,river,True,river
DLDA,nyt,qwen,19,2007,page,page,True,page
