dtm_model,dataset,llm,topic_idx,year_start,year_end,label,justification,raw
DLDA,nyt,qwen,3,2002,2004,Minor drift,"The changes are subtle, with 'like' and 'miles' being added in later years, which could reflect evolving language use or preferences without a drastic shift in topic.","{""label"": ""Minor drift"", ""justification"": ""The changes are subtle, with 'like' and 'miles' being added in later years, which could reflect evolving language use or preferences without a drastic shift in topic.""}"
DLDA,nyt,qwen,3,2005,2007,Minor drift,"The topics remain largely the same with only slight changes in the order and frequency of words, indicating minor drift rather than a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The topics remain largely the same with only slight changes in the order and frequency of words, indicating minor drift rather than a significant semantic shift.""}"
DLDA,nyt,qwen,4,1987,1989,Minor drift,"The topics remain largely consistent, with only slight variations in word order and the omission of 'company' and 'named' which does not significantly alter the core theme of business leadership roles.","{""label"": ""Minor drift"", ""justification"": ""The topics remain largely consistent, with only slight variations in word order and the omission of 'company' and 'named' which does not significantly alter the core theme of business leadership roles.""}"
DLDA,nyt,qwen,4,1990,1992,Minor drift,"The changes between the years are relatively small, with most terms remaining consistent and only slight shifts in frequency or order.","{""label"": ""Minor drift"", ""justification"": ""The changes between the years are relatively small, with most terms remaining consistent and only slight shifts in frequency or order.""}"
DLDA,nyt,qwen,4,1993,1995,Minor drift,"The words remain largely the same, with only slight reordering, suggesting a minor drift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The words remain largely the same, with only slight reordering, suggesting a minor drift rather than a significant semantic change.""}"
DLDA,nyt,qwen,4,1996,1998,Meaningful evolution,"The terms 'vice' and 'company' have been replaced with 'media' and 'director', indicating a shift towards focusing on media and leadership roles within companies, which is a plausible evolution reflecting changes in business and advertising trends during the late 1990s.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms 'vice' and 'company' have been replaced with 'media' and 'director', indicating a shift towards focusing on media and leadership roles within companies, which is a plausible evolution reflecting changes in business and advertising trends during the late 1990s.""}"
DLDA,nyt,qwen,4,1999,2001,Meaningful evolution,"The terms remain consistent with business and leadership themes, but there's a slight shift in emphasis from 'business' to 'chief' and 'advertising', indicating a possible growth in focus on leadership roles and marketing strategies over the years.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms remain consistent with business and leadership themes, but there's a slight shift in emphasis from 'business' to 'chief' and 'advertising', indicating a possible growth in focus on leadership roles and marketing strategies over the years.""}"
DLDA,nyt,qwen,4,2002,2004,Meaningful evolution,"The terms remain centered around leadership and business roles, showing a consistent focus on corporate hierarchy and management, which is a coherent and meaningful shift.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms remain centered around leadership and business roles, showing a consistent focus on corporate hierarchy and management, which is a coherent and meaningful shift.""}"
DLDA,nyt,qwen,4,2005,2007,Minor drift,"The topics remain very similar, with only slight reductions in frequency of certain terms like 'business' and 'chief', indicating a minor drift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The topics remain very similar, with only slight reductions in frequency of certain terms like 'business' and 'chief', indicating a minor drift rather than a significant semantic change.""}"
DLDA,nyt,qwen,5,1987,1989,Minor drift,"The topics remain largely the same each year, with only 'year' being added repetitively without any substantive change in the core labor-related terms.","{""label"": ""Minor drift"", ""justification"": ""The topics remain largely the same each year, with only 'year' being added repetitively without any substantive change in the core labor-related terms.""}"
DLDA,nyt,qwen,5,1990,1992,Meaningful evolution,"The terms remain consistent with labor-related topics, showing a slight reduction in frequency of specific terms like 'year' and 'jobs' while maintaining core labor-related keywords, indicating a coherent shift in focus.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms remain consistent with labor-related topics, showing a slight reduction in frequency of specific terms like 'year' and 'jobs' while maintaining core labor-related keywords, indicating a coherent shift in focus.""}"
DLDA,nyt,qwen,5,1993,1995,Meaningful evolution,"The topics reflect a shift from mentioning specific terms like 'workers', 'jobs', and 'year' to emphasizing the collective term 'union' and the concept of labor more broadly, indicating a focus on the organizational and labor movement aspects in the discourse.","{""label"": ""Meaningful evolution"", ""justification"": ""The topics reflect a shift from mentioning specific terms like 'workers', 'jobs', and 'year' to emphasizing the collective term 'union' and the concept of labor more broadly, indicating a focus on the organizational and labor movement aspects in the discourse.""}"
DLDA,nyt,qwen,5,1996,1998,Meaningful evolution,"The terms consistently reflect labor negotiations and agreements, with a slight reduction in specific year references and an emphasis on contract and agreement, indicating a coherent shift in focus from detailed yearly mentions to the core of labor discussions.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms consistently reflect labor negotiations and agreements, with a slight reduction in specific year references and an emphasis on contract and agreement, indicating a coherent shift in focus from detailed yearly mentions to the core of labor discussions.""}"
DLDA,nyt,qwen,5,1999,2001,Minor drift,"The words are consistently related to labor and employment, but there's a slight change in the order and frequency of terms, which suggests a minor drift rather than a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The words are consistently related to labor and employment, but there's a slight change in the order and frequency of terms, which suggests a minor drift rather than a significant semantic shift.""}"
DLDA,nyt,qwen,5,2002,2004,Minor drift,"The terms remain consistent with the theme of labor relations, but there is a slight change in the frequency or order of the terms, which could indicate a minor shift in focus within the same topic area.","{""label"": ""Minor drift"", ""justification"": ""The terms remain consistent with the theme of labor relations, but there is a slight change in the frequency or order of the terms, which could indicate a minor shift in focus within the same topic area.""}"
DLDA,nyt,qwen,5,2005,2007,Minor drift,"The topic composition remains consistent across the years, indicating no significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The topic composition remains consistent across the years, indicating no significant semantic change.""}"
DLDA,nyt,qwen,6,1987,1989,Minor drift,"The vocabulary used in the news articles from these years is very similar, with most terms repeating across the years. The only notable change is the addition of 'business' in 1989, which does not significantly alter the semantic focus of the topics.","{""label"": ""Minor drift"", ""justification"": ""The vocabulary used in the news articles from these years is very similar, with most terms repeating across the years. The only notable change is the addition of 'business' in 1989, which does not significantly alter the semantic focus of the topics.""}"
DLDA,nyt,qwen,6,1990,1992,Minor drift,"The words in the list remain largely the same across the years, indicating a minor drift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The words in the list remain largely the same across the years, indicating a minor drift rather than a significant semantic change.""}"
DLDA,nyt,qwen,6,1993,1995,Minor drift,"The words are similar with only 'sales' being replaced by 'industry', indicating a slight shift in focus but not a dramatic semantic change.","{""label"": ""Minor drift"", ""justification"": ""The words are similar with only 'sales' being replaced by 'industry', indicating a slight shift in focus but not a dramatic semantic change.""}"
DLDA,nyt,qwen,6,1996,1998,Meaningful evolution,"The terms show a progression from general financial indicators like 'million', 'billion', and 'percent' to more specific business activities such as 'market', 'sales', and 'deal', indicating a shift towards discussing business operations and market dynamics.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms show a progression from general financial indicators like 'million', 'billion', and 'percent' to more specific business activities such as 'market', 'sales', and 'deal', indicating a shift towards discussing business operations and market dynamics.""}"
DLDA,nyt,qwen,6,1999,2001,Minor drift,"The vocabulary remains largely the same across the years, indicating no significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The vocabulary remains largely the same across the years, indicating no significant semantic change.""}"
DLDA,nyt,qwen,6,2002,2004,Minor drift,"The terms remain largely the same with only 'market' replacing 'industry' in 2004, indicating a minor shift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The terms remain largely the same with only 'market' replacing 'industry' in 2004, indicating a minor shift rather than a significant semantic change.""}"
DLDA,nyt,qwen,6,2005,2007,Minor drift,"The terms remain largely the same with only 'industry' replacing 'percent' in 2007, indicating a minor shift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The terms remain largely the same with only 'industry' replacing 'percent' in 2007, indicating a minor shift rather than a significant semantic change.""}"
DLDA,nyt,qwen,7,1987,1989,Minor drift,"The topic terms remain identical across the three years, indicating no significant semantic change, but there is a slight variation that could be considered a minor drift.","{""label"": ""Minor drift"", ""justification"": ""The topic terms remain identical across the three years, indicating no significant semantic change, but there is a slight variation that could be considered a minor drift.""}"
DLDA,nyt,qwen,7,1990,1992,Minor drift,"The changes between the years are minimal, with only 'good' being replaced by 'want' and 'think' being replaced by 'says'. This suggests a slight shift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The changes between the years are minimal, with only 'good' being replaced by 'want' and 'think' being replaced by 'says'. This suggests a slight shift rather than a significant semantic change.""}"
DLDA,nyt,qwen,7,1993,1995,Minor drift,"The topic composition remains almost identical across the three years, indicating minimal change that could be due to random fluctuations rather than a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The topic composition remains almost identical across the three years, indicating minimal change that could be due to random fluctuations rather than a significant semantic shift.""}"
DLDA,nyt,qwen,7,1996,1998,Minor drift,"The topic composition remains almost identical across the three years, indicating minimal change that could be due to random fluctuations rather than a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The topic composition remains almost identical across the three years, indicating minimal change that could be due to random fluctuations rather than a significant semantic shift.""}"
DLDA,nyt,qwen,7,1999,2001,Minor drift,The词汇在三年内的变化较小，大部分词汇保持不变，仅'says'和'think'在2001年的出现频率有所下降，未被其他新词汇取代，因此可以认为是语料库中的词汇使用频率的轻微变化，而非显著的语义演变。,"{""label"": ""Minor drift"", ""justification"": ""The词汇在三年内的变化较小，大部分词汇保持不变，仅'says'和'think'在2001年的出现频率有所下降，未被其他新词汇取代，因此可以认为是语料库中的词汇使用频率的轻微变化，而非显著的语义演变。""}"
DLDA,nyt,qwen,7,2002,2004,Minor drift,"The change from 2002 to 2004 consists of a single word substitution ('home' for 'think'), which suggests a minor shift in focus rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The change from 2002 to 2004 consists of a single word substitution ('home' for 'think'), which suggests a minor shift in focus rather than a significant semantic change.""}"
DLDA,nyt,qwen,7,2005,2007,Minor drift,"The topics listed are identical across the three years, indicating no significant change or drift in the discussed themes.","{""label"": ""Minor drift"", ""justification"": ""The topics listed are identical across the three years, indicating no significant change or drift in the discussed themes.""}"
DLDA,nyt,qwen,8,1987,1989,Meaningful evolution,"The terms consistently revolve around financial reporting and company performance, with a clear focus on earnings, sales, revenue, and shares, indicating a coherent shift in the topic related to corporate financial health.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms consistently revolve around financial reporting and company performance, with a clear focus on earnings, sales, revenue, and shares, indicating a coherent shift in the topic related to corporate financial health.""}"
DLDA,nyt,qwen,8,1990,1992,Meaningful evolution,"The topics show a shift from focusing on quarterly financial reports to including broader financial metrics and possibly market performance indicators, indicating a semantic change in the discussion of company finances.","{""label"": ""Meaningful evolution"", ""justification"": ""The topics show a shift from focusing on quarterly financial reports to including broader financial metrics and possibly market performance indicators, indicating a semantic change in the discussion of company finances.""}"
DLDA,nyt,qwen,8,1993,1995,Meaningful evolution,"The terms reflect a progression from reporting financial details like earnings and sales to specifying the scale (in millions) and time frame (per quarter), indicating a shift in focus on financial reporting and metrics.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms reflect a progression from reporting financial details like earnings and sales to specifying the scale (in millions) and time frame (per quarter), indicating a shift in focus on financial reporting and metrics.""}"
DLDA,nyt,qwen,8,1996,1998,Meaningful evolution,"The terms are shifting from focusing on financial reports and metrics like company sales, revenue, and shares in specific quarters and years to discussing broader financial contexts such as public offerings.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms are shifting from focusing on financial reports and metrics like company sales, revenue, and shares in specific quarters and years to discussing broader financial contexts such as public offerings.""}"
DLDA,nyt,qwen,8,1999,2001,Meaningful evolution,"The terms in the lists are closely related to financial reporting and corporate performance, showing a logical progression from discussing offerings and shares to focusing on revenue, earnings, and financial metrics over time.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms in the lists are closely related to financial reporting and corporate performance, showing a logical progression from discussing offerings and shares to focusing on revenue, earnings, and financial metrics over time.""}"
DLDA,nyt,qwen,8,2002,2004,Meaningful evolution,"The shift from 'loss' to 'profit' and the addition of 'expected' sales figures indicate a meaningful change in the company's financial performance and expectations, reflecting a real-world semantic shift.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from 'loss' to 'profit' and the addition of 'expected' sales figures indicate a meaningful change in the company's financial performance and expectations, reflecting a real-world semantic shift.""}"
DLDA,nyt,qwen,8,2005,2007,Meaningful evolution,"The terms related to financial reporting and metrics like revenue, sales, and profit remain consistent, indicating a coherent shift in focus from detailed quarterly reporting to a broader view of revenue and total figures, which is a plausible semantic evolution in financial discourse.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms related to financial reporting and metrics like revenue, sales, and profit remain consistent, indicating a coherent shift in focus from detailed quarterly reporting to a broader view of revenue and total figures, which is a plausible semantic evolution in financial discourse.""}"
DLDA,nyt,qwen,9,1987,1989,Meaningful evolution,"The topics show a shift from a focus on the Soviet Union, United States, and their union, to a broader international perspective with an emphasis on Japan and other countries, reflecting historical events such as the dissolution of the Soviet Union.","{""label"": ""Meaningful evolution"", ""justification"": ""The topics show a shift from a focus on the Soviet Union, United States, and their union, to a broader international perspective with an emphasis on Japan and other countries, reflecting historical events such as the dissolution of the Soviet Union.""}"
DLDA,nyt,qwen,9,1990,1992,Meaningful evolution,The shift from mentioning 'soviet' and 'world' to focusing more on 'trade' and economic terms like 'foreign trade' indicates a meaningful transition reflecting the end of the Cold War and increased focus on global economic relations.,"{""label"": ""Meaningful evolution"", ""justification"": ""The shift from mentioning 'soviet' and 'world' to focusing more on 'trade' and economic terms like 'foreign trade' indicates a meaningful transition reflecting the end of the Cold War and increased focus on global economic relations.""}"
DLDA,nyt,qwen,9,1993,1995,Meaningful evolution,"The terms show a shift from focusing on the Soviet Union and Russia to emphasizing trade relations and economic interactions with other countries like Mexico, indicating a meaningful change in global economic focus.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms show a shift from focusing on the Soviet Union and Russia to emphasizing trade relations and economic interactions with other countries like Mexico, indicating a meaningful change in global economic focus.""}"
DLDA,nyt,qwen,9,1996,1998,Meaningful evolution,"The topics show a consistent focus on global and national entities, with a slight shift from mentioning specific countries like 'mexico' to broader terms like 'countries', which indicates a meaningful semantic progression towards a more generalized international context.","{""label"": ""Meaningful evolution"", ""justification"": ""The topics show a consistent focus on global and national entities, with a slight shift from mentioning specific countries like 'mexico' to broader terms like 'countries', which indicates a meaningful semantic progression towards a more generalized international context.""}"
DLDA,nyt,qwen,9,1999,2001,Minor drift,"The topics are very similar with only slight changes in the order and frequency of words, indicating a minor shift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The topics are very similar with only slight changes in the order and frequency of words, indicating a minor shift rather than a significant semantic change.""}"
DLDA,nyt,qwen,9,2002,2004,Minor drift,"The changes from year to year are slight, with mostly consistent terms and only minor substitutions like 'korea' replacing 'russia' which could reflect geopolitical shifts.","{""label"": ""Minor drift"", ""justification"": ""The changes from year to year are slight, with mostly consistent terms and only minor substitutions like 'korea' replacing 'russia' which could reflect geopolitical shifts.""}"
DLDA,nyt,qwen,9,2005,2007,Minor drift,"The topics in 2006 and 2007 are very similar, with 'china' and 'foreign' being the only additions and no significant removals, indicating a minor drift rather than a meaningful semantic change.","{""label"": ""Minor drift"", ""justification"": ""The topics in 2006 and 2007 are very similar, with 'china' and 'foreign' being the only additions and no significant removals, indicating a minor drift rather than a meaningful semantic change.""}"
DLDA,nyt,qwen,10,1987,1989,Minor drift,"The topics remain largely consistent, with only 'world' replacing 'history' in the list, indicating a minor shift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The topics remain largely consistent, with only 'world' replacing 'history' in the list, indicating a minor shift rather than a significant semantic change.""}"
DLDA,nyt,qwen,10,1990,1992,Minor drift,"The topic composition remains almost identical across the three years, indicating minimal change rather than a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The topic composition remains almost identical across the three years, indicating minimal change rather than a significant semantic shift.""}"
DLDA,nyt,qwen,10,1993,1995,Minor drift,"The change from 'writing' to 'wrote' is a natural variation reflecting the past tense, which does not signify a significant semantic shift but rather a slight temporal perspective adjustment.","{""label"": ""Minor drift"", ""justification"": ""The change from 'writing' to 'wrote' is a natural variation reflecting the past tense, which does not signify a significant semantic shift but rather a slight temporal perspective adjustment.""}"
DLDA,nyt,qwen,10,1996,1998,Minor drift,"The topics remain largely consistent, with only slight variations in the frequency of certain terms, indicating a minor drift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The topics remain largely consistent, with only slight variations in the frequency of certain terms, indicating a minor drift rather than a significant semantic change.""}"
DLDA,nyt,qwen,10,1999,2001,Minor drift,"The topic composition remains identical across the three years, indicating no significant semantic change, but there is a slight evolution as the model might be capturing minor variations or noise.","{""label"": ""Minor drift"", ""justification"": ""The topic composition remains identical across the three years, indicating no significant semantic change, but there is a slight evolution as the model might be capturing minor variations or noise.""}"
DLDA,nyt,qwen,10,2002,2004,Minor drift,"The word order and the set of words remain largely the same across the three years, indicating a minor drift rather than a meaningful evolution or incoherent change.","{""label"": ""Minor drift"", ""justification"": ""The word order and the set of words remain largely the same across the three years, indicating a minor drift rather than a meaningful evolution or incoherent change.""}"
DLDA,nyt,qwen,10,2005,2007,Minor drift,"The topic list remains identical across the three years, indicating no significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The topic list remains identical across the three years, indicating no significant semantic change.""}"
DLDA,nyt,qwen,11,1987,1989,Minor drift,"The terms related to Western and European countries remain consistent, with the addition of 'east' in 1988 and its re-emphasis in 1989, indicating a slight but not significant change in focus.","{""label"": ""Minor drift"", ""justification"": ""The terms related to Western and European countries remain consistent, with the addition of 'east' in 1988 and its re-emphasis in 1989, indicating a slight but not significant change in focus.""}"
DLDA,nyt,qwen,11,1990,1992,Meaningful evolution,"The terms show a shift from mentioning specific countries (like 'british', 'china') to emphasizing broader regions ('european', 'europe'), which indicates a semantic focus on European integration and global vs. regional perspectives.","{""label"": ""Meaningful evolution"", ""justification"": ""The terms show a shift from mentioning specific countries (like 'british', 'china') to emphasizing broader regions ('european', 'europe'), which indicates a semantic focus on European integration and global vs. regional perspectives.""}"
DLDA,nyt,qwen,11,1993,1995,Minor drift,"The topics show slight rearrangements but maintain a consistent focus on European and Chinese countries, indicating a minor drift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The topics show slight rearrangements but maintain a consistent focus on European and Chinese countries, indicating a minor drift rather than a significant semantic change.""}"
DLDA,nyt,qwen,11,1996,1998,Minor drift,"The words remain largely the same, indicating no significant shift, but there is a slight reduction in the variety of countries mentioned, suggesting a minor drift in focus towards China and its related terms.","{""label"": ""Minor drift"", ""justification"": ""The words remain largely the same, indicating no significant shift, but there is a slight reduction in the variety of countries mentioned, suggesting a minor drift in focus towards China and its related terms.""}"
DLDA,nyt,qwen,11,1999,2001,Minor drift,"The topics remain largely consistent across the years with only slight variations, indicating a minor drift rather than a significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The topics remain largely consistent across the years with only slight variations, indicating a minor drift rather than a significant semantic change.""}"
DLDA,nyt,qwen,11,2002,2004,Minor drift,"The topics remain very similar across the years, with only slight variations in the frequency of certain terms like 'chinese' and 'german', which does not indicate a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The topics remain very similar across the years, with only slight variations in the frequency of certain terms like 'chinese' and 'german', which does not indicate a significant semantic shift.""}"
