dtm_model,dataset,llm,topic_idx,year,temporal_coherence,temporal_smoothness,raw
DLDA,nyt,deepseek,2,1991,,,"Okay, so I need to evaluate the temporal coherence and smoothness of these three time steps for a topic. Let me start by looking at the words at each time step.

At time t-1, the words are: state, county, jersey, york, governor, cuomo, connecticut, said, island, legislature.
At time t, they are: state, county, jersey, york, governor, cuomo, connecticut, said, legislature, island.
At time t+1: state, county, jersey, york, governor, cuomo, said, connecticut, legislature, island.

First, I need to assess the relatedness of the words at time t compared to t-1. Let me go through each word in t and see how related it is to t-1.

- State: Same across all, so 3.
- County: Same, 3.
- Jersey: Same, 3.
- York: Same, 3.
- Governor: Same, 3.
- Cuomo: Same, 3.
- Connecticut: Same, 3.
- Said: Same, 3.
- Legislature: At t-1 it was 'legislature', at t it's 'legislature' as well, but at t+1 it's 'legislature' too. Wait, no, looking again, at t-1 it's 'legislature', t is 'legislature', t+1 is 'legislature'. So it's the same, so 3.
- Island: At t-1 it's 'island', t is 'island', t+1 is 'island'. So same, 3.

Wait, but in the user's message, the words at t-1 and t are slightly different. Let me check again.

Wait, at t-1: [state, county, jersey, york, governor, connecticut, cuomo, said, island, legislature]
At t: [state, county, jersey, york, governor, cuomo, connecticut, said, legislature, island]
At t+1: [state, county, jersey, york, governor, cuomo, said, connecticut, legislature, island]

So, in t-1, the last two words are 'island' and 'legislature'.
In t, it's 'legislature' and 'island'.
In t+1, it's 'legislature' and 'island' again.

So, the order between 'island' and 'legislature' has swapped between t-1 and t, but then back to t in t+1. So, the words themselves are the same, just the order changed.

So, for relatedness, each word in t is either the same as t-1 or swapped with another. So, the relatedness is high, so I'd rate each word as 3.

Now, for the transition from t-1 to t, the words are almost the same, except 'island' and 'legislature' are swapped. So, the change is minimal, just a swap. So, the transition is smooth, so I'd rate it as 3.

Similarly, from t to t+1, the words are the same as t, so no change. So, the transition is also smooth, 3.

Wait, but the user's example shows that in t-1, the last two are 'island' and 'legislature', in t it's 'legislature' and 'island', and in t+1 it's back to 'legislature' and 'island'. So, the order changes between t-1 and t, then back in t+1.

So, the words themselves are the same, just the order changes. So, the relatedness is high, 3 for each word.

For the transition from t-1 to t, the change is just a swap, so it's a minor change, but still smooth. So, 3 for smoothness.

From t to t+1, the words are the same as t, so no change, so very smooth, 3.

Wait, but the user's example shows that in t-1, the last two are 'island' and 'legislature', in t it's 'legislature' and 'island', and in t+1 it's back to 'legislature' and 'island'. So, the order changes between t-1 and t, then back in t+1.

So, the words themselves are the same, just the order changes. So, the relatedness is high, 3 for each word.

For the transition from t-1 to t, the change is just a swap, so it's a minor change, but still smooth. So, 3 for smoothness.

From t to t+1, the words are the same as t,"
DLDA,nyt,deepseek,2,1992,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,2,1993,,,"Okay, so I need to evaluate the temporal coherence and smoothness of these three time steps for a topic. Let me start by looking at the words at each time step.

At time t-1, the words are: state, county, jersey, york, governor, cuomo, said, connecticut, legislature, island.

At time t, the words are: state, county, jersey, governor, york, said, cuomo, connecticut, legislature, westchester.

At time t+1, the words are: state, county, jersey, governor, said, york, cuomo, connecticut, pataki, legislature.

First, I'll assess the relatedness of the words at time t compared to t-1. I'll go through each word in time t and see how related it is to the corresponding word in t-1.

1. state vs state: Same word, so highly related (3).
2. county vs county: Same, so 3.
3. jersey vs jersey: Same, 3.
4. governor vs york: Governor is a title, York is a location. They're related but not the same. So maybe 2.
5. york vs york: Same, 3.
6. said vs said: Same, 3.
7. cuomo vs cuomo: Same, 3.
8. connecticut vs connecticut: Same, 3.
9. legislature vs legislature: Same, 3.
10. westchester vs island: Westchester is a county, island is a location. They're somewhat related but not the same. So 2.

Wait, but the user mentioned that the top words are the same across time steps, so maybe I should compare each word in t to t-1, not t+1. Hmm, no, the user provided the three time steps and wants the transition from t-1 to t and then t to t+1. So for the relatedness, I need to compare each word in t to the corresponding word in t-1, and then each word in t+1 to t.

Wait, no, the user's instruction is to rate word relatedness at time t, which I think refers to the words at time t compared to t-1. So for each word in t, how related is it to the word in t-1 at the same position.

Wait, but the words at t and t-1 are different. Let me list them:

t-1: [state, county, jersey, york, governor, cuomo, said, connecticut, legislature, island]
t: [state, county, jersey, governor, york, said, cuomo, connecticut, legislature, westchester]

So for each position:

1. state vs state: 3
2. county vs county: 3
3. jersey vs jersey: 3
4. york vs york: 3
5. governor vs york: 2
6. said vs said: 3
7. cuomo vs cuomo: 3
8. connecticut vs connecticut: 3
9. legislature vs legislature: 3
10. island vs westchester: 2

So the relatedness scores for each position are: 3,3,3,3,2,3,3,3,3,2.

Now, to get the average, I can sum them up and divide by 10.

Sum: 3+3+3+3+2+3+3+3+3+2 = 30.

30/10 = 3. So the relatedness is 3, which is very related.

Next, for the temporal smoothness, I need to assess how smoothly the words transition from t-1 to t and then from t to t+1.

Looking at t-1 to t:

The words change from island to westchester. Island is a location, and westchester is a county. They are both locations but different. The change is from a more specific term (island) to a related but different term (westchester). So the transition is somewhat smooth, maybe a 2.

From t to t+1:

In t, we have westchester, and in t+1, we have pataki. Pataki is a name, possibly a person. Westchester is a place, and pataki is a person. That's a big shift. So the transition from westchester to pataki is not smooth. It's a jump from a place to a person's name. So this transition is not smooth, maybe a 1.

Wait, but the user's instruction is to rate the transition smoothness from t-1 -> t -> t+1. So I think I need to consider the overall smoothness from t-1 to t and then t to t+1.

Alternatively, maybe I should look at the change from t-1 to t and then t to"
DLDA,nyt,deepseek,2,1994,3,2,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 2
}
```"
DLDA,nyt,deepseek,2,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,2,1996,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,2,1997,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,2,1998,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,2,1999,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,nyt,deepseek,2,2000,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,2,2001,2,2,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 2
}
```"
DLDA,nyt,deepseek,2,2002,3,2,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 2
}
```"
DLDA,nyt,deepseek,2,2003,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,2,2004,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,2,2005,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,2,2006,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,nyt,deepseek,3,1988,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,1989,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,1990,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,nyt,deepseek,3,1991,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,1992,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,3,1993,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,3,1994,2,3,"{""temporal_coherence"": 2, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,1996,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,1997,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,3,1998,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,3,1999,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,2000,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,2001,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,2002,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,3,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,2004,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,2005,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,3,2006,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,4,1988,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,4,1989,3,2,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 2
}
```"
DLDA,nyt,deepseek,4,1990,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,4,1991,2,2,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 2
}
```"
DLDA,nyt,deepseek,4,1992,,,"Okay, so I need to evaluate the temporal coherence and smoothness of these three time steps for a topic. Let me start by looking at the words at each time step.

At time t-1, the words are: president, executive, business, vice, advertising, chief, company, director, chairman, said.

At time t, the words are: president, executive, advertising, business, vice, chief, company, york, director, said.

At time t+1, the words are: president, executive, advertising, business, vice, york, chief, company, director, said.

First, I'll assess the relatedness of the words at time t compared to t-1. I'll go through each word in t and see how related it is to t-1.

- president: same as t-1, so 3.
- executive: same, 3.
- advertising: present in both, 3.
- business: same, 3.
- vice: same, 3.
- chief: same, 3.
- company: same, 3.
- york: not in t-1, so 1.
- director: same, 3.
- said: same, 3.

So, most words are very related, but 'york' is new, so relatedness is 1. That gives a total of 8 words with 3 and 1 word with 1. So, the average relatedness is high, maybe around 2.8 or so. But since one word is 1, I might rate it as 2, somewhat related.

Next, for the transition from t-1 to t+1, I need to see how the words change. Let's compare t-1 and t+1.

- president: same, 3.
- executive: same, 3.
- business: same, 3.
- vice: same, 3.
- advertising: same, 3.
- chief: same, 3.
- company: same, 3.
- york: not in t-1, so 1.
- director: same, 3.
- said: same, 3.

So, again, 'york' is new, so relatedness is 1. The rest are same, so 3. So, similar to the previous step, the transition is somewhat smooth because only one word is added, but it's a significant change. So, I might rate this as 2, somewhat smooth.

Wait, but the user wants the transition from t-1 to t to t+1. So, I need to consider the change from t to t+1 as well.

Looking at t to t+1:

- president: same, 3.
- executive: same, 3.
- advertising: same, 3.
- business: same, 3.
- vice: same, 3.
- chief: same, 3.
- company: same, 3.
- york: new in t, so in t+1 it's still there, but in t-1 it wasn't. So, in t to t+1, 'york' is still present, so relatedness is 3 now because it's consistent.

Wait, no. At t, 'york' is present, and at t+1, it's still present. So, from t to t+1, 'york' is still there, so it's not new. So, the transition from t to t+1 is very smooth because all words are either the same or consistent.

Wait, but in the transition from t-1 to t, 'york' was added, which is a significant change. Then, from t to t+1, 'york' remains, so the change is not as drastic. So, the overall transition from t-1 to t is somewhat smooth because only one word is added, but then from t to t+1, it's very smooth because no new words are added beyond 'york'.

Hmm, maybe I should rate the overall transition as 2, somewhat smooth, because the first step had a significant change, but the second step was smoother.

Wait, but the user wants the transition from t-1 to t to t+1. So, I need to consider both steps. The first transition (t-1 to t) had a significant change with 'york' added, so that's somewhat smooth. The second transition (t to t+1) was very smooth because 'york' stayed. So, overall, the entire transition from t-1 to t+1 is somewhat smooth because the first step had a change, but the second was smooth.

Alternatively, maybe the entire process is somewhat smooth because only one new word was added and then maintained. So, I think the transition is somewhat smooth, so I'll rate it as 2.

So, putting it all together,"
DLDA,nyt,deepseek,4,1993,,,"Okay, so I need to evaluate the temporal coherence and smoothness of these three time steps for a topic. Let me start by looking at the words at each time step.

At time t-1, the words are: president, executive, advertising, business, vice, chief, company, york, director, said.

At time t, the words are: president, executive, advertising, business, vice, york, chief, company, director, said.

At time t+1, the words are: president, executive, advertising, business, york, chief, vice, company, director, said.

First, I'll assess the relatedness of the words at time t compared to t-1. I'll go through each word in t and see how related it is to the word at the same position in t-1.

1. president vs president: Same word, so highly related (3).
2. executive vs executive: Same, so 3.
3. advertising vs advertising: Same, 3.
4. business vs business: Same, 3.
5. vice vs vice: Same, 3.
6. york vs york: Same, 3.
7. chief vs chief: Same, 3.
8. company vs company: Same, 3.
9. director vs director: Same, 3.
10. said vs said: Same, 3.

So, all words at time t are exactly the same as t-1. That means the relatedness is very high, so I'll rate this as 3.

Next, for the transition from t to t+1, I'll compare each word in t+1 to the corresponding word in t.

1. president vs president: Same, 3.
2. executive vs executive: Same, 3.
3. advertising vs advertising: Same, 3.
4. business vs business: Same, 3.
5. york vs vice: Different words. Vice was in t at position 5, now it's replaced by york. How related are vice and york? Vice is a title, york is a location. Not really related, so 1.
6. chief vs chief: Same, 3.
7. vice vs chief: Different. Vice was in t at position 5, now it's replaced by vice in t+1 at position 6. Wait, no, in t, position 5 is vice, and in t+1, position 6 is vice. Wait, no, in t, position 5 is vice, and in t+1, position 6 is vice. Wait, no, in t, position 5 is vice, and in t+1, position 6 is vice. Wait, no, in t, position 5 is vice, and in t+1, position 6 is vice. Wait, no, in t, position 5 is vice, and in t+1, position 6 is vice. Wait, no, in t, position 5 is vice, and in t+1, position 6 is vice. So, vice is now at position 6. So, in t, position 5 was vice, and in t+1, position 6 is vice. So, the word at position 5 in t is vice, and in t+1, position 6 is vice. So, the words at position 5 and 6 in t+1 are vice and company, respectively. Wait, no, in t+1, the words are: president, executive, advertising, business, york, chief, vice, company, director, said. So, position 5 is york, position 6 is chief, position 7 is vice, position 8 is company.

Wait, I think I'm getting confused. Let me list them out clearly.

t: [president, executive, advertising, business, vice, york, chief, company, director, said]
t+1: [president, executive, advertising, business, york, chief, vice, company, director, said]

So, comparing each position:

1. president vs president: 3
2. executive vs executive: 3
3. advertising vs advertising: 3
4. business vs business: 3
5. vice vs york: Different, 1
6. york vs chief: Different, 1
7. chief vs vice: Different, 1
8. company vs company: 3
9. director vs director: 3
10. said vs said: 3

So, most words are the same except positions 5,6,7. Those are all 1s. So, the relatedness is somewhat low, but not all are bad. Some are still related. So, I think the relatedness is somewhat related, so I'll rate it as 2.

Now, for the temporal smoothness. How smooth is the transition from t-1 to t to t"
DLDA,nyt,deepseek,4,1994,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,4,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,4,1996,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,4,1997,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,4,1998,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,4,1999,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,nyt,deepseek,4,2000,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,4,2001,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,4,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,4,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,4,2004,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,4,2005,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,4,2006,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,5,1988,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,nyt,deepseek,5,1989,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,5,1990,2,2,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 2
}
```"
DLDA,nyt,deepseek,5,1991,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,5,1992,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,5,1993,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,5,1994,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,5,1995,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,5,1996,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,5,1997,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,5,1998,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,5,1999,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,5,2000,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,5,2001,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,5,2002,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,5,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,5,2004,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,5,2005,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,5,2006,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,1988,3,2,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 2
}
```"
DLDA,nyt,deepseek,6,1989,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,1990,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,nyt,deepseek,6,1991,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,1992,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,1993,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,6,1994,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,1996,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,1997,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,1998,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,1999,3,2,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 2
}
```"
DLDA,nyt,deepseek,6,2000,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,6,2001,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,2004,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,6,2005,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,6,2006,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,7,1988,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,1989,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,7,1990,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,1991,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,1992,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,7,1993,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,1994,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,1996,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,nyt,deepseek,7,1997,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,1998,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,1999,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,2000,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,2001,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,7,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,nyt,deepseek,7,2003,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,7,2004,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,nyt,deepseek,7,2005,3,1,"{""temporal_coherence"": 3, ""temporal_smoothness"": 1}"
