dtm_model,dataset,llm,topic_idx,year_start,year_end,label,justification,raw
DLDA,unDebates,llama,0,2000,2002,Minor drift,"The topic evolution shows a gradual shift from 'stability' to 'peaceful', which is a subtle semantic change, but the overall topic remains largely consistent with a focus on regional economic and political cooperation.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift from 'stability' to 'peaceful', which is a subtle semantic change, but the overall topic remains largely consistent with a focus on regional economic and political cooperation.""
}"
DLDA,unDebates,llama,0,2003,2005,Minor drift,"The topic evolution shows a consistent presence of key terms like 'cooperation', 'asean', 'economic', 'viet', 'developing', 'cambodia', 'peaceful', 'stability', and 'community' across the years, indicating a minor shift in emphasis rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of key terms like 'cooperation', 'asean', 'economic', 'viet', 'developing', 'cambodia', 'peaceful', 'stability', and 'community' across the years, indicating a minor shift in emphasis rather than a significant semantic change.""
}"
DLDA,unDebates,llama,0,2006,2008,Minor drift,"The topic evolution shows a slight change in the last word from 'east' to 'south' in 2007 and 2008, but the overall topic remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight change in the last word from 'east' to 'south' in 2007 and 2008, but the overall topic remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,0,2009,2011,Minor drift,"The topic evolution shows a consistent presence of key terms like 'cooperation', 'asean', 'economic', 'viet', 'developing', 'cambodia', 'community', 'peaceful', 'efforts', and 'stability', indicating a minor shift in emphasis rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of key terms like 'cooperation', 'asean', 'economic', 'viet', 'developing', 'cambodia', 'community', 'peaceful', 'efforts', and 'stability', indicating a minor shift in emphasis rather than a significant semantic change.""
}"
DLDA,unDebates,llama,0,2012,2014,Minor drift,"The topic evolution shows a slight reordering of terms, but the overall content and themes remain consistent, indicating a minor shift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of terms, but the overall content and themes remain consistent, indicating a minor shift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,0,2015,2017,Minor drift,"The topic evolution shows a consistent presence of key terms related to ASEAN and regional cooperation, indicating a minor shift in emphasis rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of key terms related to ASEAN and regional cooperation, indicating a minor shift in emphasis rather than a significant semantic change.""
}"
DLDA,unDebates,llama,0,2018,2020,Minor drift,"The topic evolution shows a consistent theme of ASEAN cooperation and economic development, with minor variations in word choice between years, indicating a gradual refinement of the topic rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent theme of ASEAN cooperation and economic development, with minor variations in word choice between years, indicating a gradual refinement of the topic rather than a significant semantic shift.""
}"
DLDA,unDebates,llama,1,1970,1972,Minor drift,"The topic evolution shows a gradual shift in word emphasis, with 'community' replacing 'population' in 1971 and 'energy' replacing 'assistance' in 1972, but the overall topic remains largely consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word emphasis, with 'community' replacing 'population' in 1971 and 'energy' replacing 'assistance' in 1972, but the overall topic remains largely consistent.""
}"
DLDA,unDebates,llama,1,1973,1975,Meaningful evolution,"The topic evolution shows a consistent shift from a focus on 'national' and 'community' to a broader 'global' perspective, indicating a real-world semantic shift in the context of economic and food development.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a consistent shift from a focus on 'national' and 'community' to a broader 'global' perspective, indicating a real-world semantic shift in the context of economic and food development.""
}"
DLDA,unDebates,llama,1,1976,1978,Minor drift,"The topic evolution shows a gradual shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,1,1979,1981,Minor drift,"The topic evolution shows a slight reordering of words, but the overall theme remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of words, but the overall theme remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,1,1982,1984,Minor drift,"The topic evolution shows a gradual shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,1,1985,1987,Minor drift,"The topic evolution shows a gradual shift from a focus on 'growth' to a focus on 'debt' in 1987, which is a plausible semantic change in the context of economic discussions in the mid-1980s, but it's not a drastic or unexpected shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift from a focus on 'growth' to a focus on 'debt' in 1987, which is a plausible semantic change in the context of economic discussions in the mid-1980s, but it's not a drastic or unexpected shift.""
}"
DLDA,unDebates,llama,1,1988,1990,Minor drift,"The topic evolution shows a slight shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,1,1991,1993,Minor drift,"The topic evolution shows a gradual shift in emphasis, with 'social' entering the topic in 1992 and 'environment' re-entering in 1993, but the overall theme remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with 'social' entering the topic in 1992 and 'environment' re-entering in 1993, but the overall theme remains consistent.""
}"
DLDA,unDebates,llama,1,1994,1996,Minor drift,"The topic evolution shows a gradual shift in word order, but the overall theme of 'economic development' remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the overall theme of 'economic development' remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,1,1997,1999,Meaningful evolution,"The topic evolution shows a gradual shift from a focus on economic development and trade in 1997 to a more specific emphasis on globalization and poverty in 1998, and then a broader consideration of global issues including the millennium goals in 1999.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a gradual shift from a focus on economic development and trade in 1997 to a more specific emphasis on globalization and poverty in 1998, and then a broader consideration of global issues including the millennium goals in 1999.""
}"
DLDA,unDebates,llama,1,2000,2002,Minor drift,"The topic evolution shows a slight shift in emphasis, with 'globalization' and 'economic' being more prominent in the first year, while 'aids' emerges as a new theme in the second year, but the overall semantic meaning remains consistent with the topic of global development and poverty.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in emphasis, with 'globalization' and 'economic' being more prominent in the first year, while 'aids' emerges as a new theme in the second year, but the overall semantic meaning remains consistent with the topic of global development and poverty.""
}"
DLDA,unDebates,llama,1,2003,2005,Minor drift,"The topic evolution shows a gradual shift in word emphasis, with 'need' and 'goals' replacing 'resources' and 'aids', but the overall theme remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word emphasis, with 'need' and 'goals' replacing 'resources' and 'aids', but the overall theme remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,1,2006,2008,Minor drift,"The topic evolution shows a gradual shift in focus from 'millennium goals' and 'poverty' to 'climate change', 'food', and 'financial crisis', which is a plausible and coherent semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in focus from 'millennium goals' and 'poverty' to 'climate change', 'food', and 'financial crisis', which is a plausible and coherent semantic change.""
}"
DLDA,unDebates,llama,1,2009,2011,Minor drift,"The topic evolution shows a gradual shift in emphasis from 'climate' to 'economic' and 'financial' terms, but the overall theme remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis from 'climate' to 'economic' and 'financial' terms, but the overall theme remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,1,2012,2014,Minor drift,"The topic evolution shows a slight shift in emphasis, with 'growth' entering in 2013 and 'need' in 2014, but the overall topic structure and core terms remain relatively consistent across the three years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in emphasis, with 'growth' entering in 2013 and 'need' in 2014, but the overall topic structure and core terms remain relatively consistent across the three years.""
}"
DLDA,unDebates,llama,1,2015,2017,Minor drift,"The topic evolution shows a gradual shift in emphasis, with 'health' entering the topic in 2016 and 'president' in 2017, but the core themes of 'global', 'climate', 'economic', and 'change' remain consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with 'health' entering the topic in 2016 and 'president' in 2017, but the core themes of 'global', 'climate', 'economic', and 'change' remain consistent.""
}"
DLDA,unDebates,llama,1,2018,2020,Meaningful evolution,"The topic evolution reflects a significant shift in focus from general global issues to a specific and dominant theme of the pandemic, indicating a real-world semantic change.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution reflects a significant shift in focus from general global issues to a specific and dominant theme of the pandemic, indicating a real-world semantic change.""
}"
DLDA,unDebates,llama,2,1970,1972,Minor drift,"The topic evolution shows a slight shift in emphasis, with 'latin' and 'american' remaining prominent, but 'chile' replacing 'political' and 'resources' in 1972, indicating a minor adjustment in the topic's focus rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in emphasis, with 'latin' and 'american' remaining prominent, but 'chile' replacing 'political' and 'resources' in 1972, indicating a minor adjustment in the topic's focus rather than a significant semantic change.""
}"
DLDA,unDebates,llama,2,1973,1975,Minor drift,"The topic evolution shows a gradual shift in word emphasis, but the core theme of 'latin america politics' remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word emphasis, but the core theme of 'latin america politics' remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,2,1976,1978,Minor drift,"The topic evolution shows a slight shift in word order, but the overall vocabulary remains largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order, but the overall vocabulary remains largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,2,1979,1981,Minor drift,"The topic evolution shows a slight reordering of words, but the overall theme and vocabulary remain consistent, indicating a minor shift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of words, but the overall theme and vocabulary remain consistent, indicating a minor shift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,2,1982,1984,Minor drift,"The topic evolution shows a gradual shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,2,1985,1987,Minor drift,"The topic evolution shows a slight shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,2,1988,1990,Meaningful evolution,The addition of 'democracy' in 1989 and its persistence in 1990 indicates a semantic shift from general political themes to a more specific focus on democratic ideals.,"{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The addition of 'democracy' in 1989 and its persistence in 1990 indicates a semantic shift from general political themes to a more specific focus on democratic ideals.""
}"
DLDA,unDebates,llama,2,1991,1993,Minor drift,"The topic evolution shows a consistent topic representation across the three years, with only minor variations in word order, indicating a stable semantic meaning.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent topic representation across the three years, with only minor variations in word order, indicating a stable semantic meaning.""
}"
DLDA,unDebates,llama,2,1994,1996,Minor drift,"The topic evolution shows a slight reordering of words, but the overall theme and vocabulary remain consistent, indicating a minor shift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of words, but the overall theme and vocabulary remain consistent, indicating a minor shift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,2,1997,1999,Minor drift,"The topic evolution shows a gradual shift in word order, but the overall theme of 'American politics and democracy' remains consistent across the years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the overall theme of 'American politics and democracy' remains consistent across the years.""
}"
DLDA,unDebates,llama,2,2000,2002,Minor drift,"The changes in the topic representation over time are subtle and consistent, with gradual shifts in emphasis from 'democracy' and 'political' to 'mexico' and 'social', suggesting a nuanced evolution rather than a drastic semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation over time are subtle and consistent, with gradual shifts in emphasis from 'democracy' and 'political' to 'mexico' and 'social', suggesting a nuanced evolution rather than a drastic semantic shift.""
}"
DLDA,unDebates,llama,2,2003,2005,Minor drift,"The topic evolution shows a gradual shift in emphasis, with 'social' and 'political' replacing 'mexico' and 'central' in the top words, but the overall theme remains consistent with a focus on US-Latin America relations and government.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with 'social' and 'political' replacing 'mexico' and 'central' in the top words, but the overall theme remains consistent with a focus on US-Latin America relations and government.""
}"
DLDA,unDebates,llama,2,2006,2008,Minor drift,"The topic evolution shows a slight reordering of words, but the overall theme remains consistent, indicating a minor shift in emphasis rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of words, but the overall theme remains consistent, indicating a minor shift in emphasis rather than a significant semantic change.""
}"
DLDA,unDebates,llama,2,2009,2011,Minor drift,"The topic evolution shows a gradual shift in focus from 'south' and 'political' to 'cuba' and 'caribbean', which is a subtle change in the context of the topic, but still related to the same general theme of America and Latin America.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in focus from 'south' and 'political' to 'cuba' and 'caribbean', which is a subtle change in the context of the topic, but still related to the same general theme of America and Latin America.""
}"
DLDA,unDebates,llama,2,2012,2014,Minor drift,"The topic evolution shows a gradual shift in focus from 'president' and 'government' to 'venezuela', which is a plausible semantic change given the 2013-2014 events in Venezuela, but the overall topic remains relatively consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in focus from 'president' and 'government' to 'venezuela', which is a plausible semantic change given the 2013-2014 events in Venezuela, but the overall topic remains relatively consistent.""
}"
DLDA,unDebates,llama,2,2015,2017,Meaningful evolution,"The topic evolution shows a clear shift in focus from a broader discussion of 'America' and 'Latin' in 2015 to a more specific focus on 'Venezuela' in 2016 and 2017, indicating a real-world semantic shift in the topic's development.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a clear shift in focus from a broader discussion of 'America' and 'Latin' in 2015 to a more specific focus on 'Venezuela' in 2016 and 2017, indicating a real-world semantic shift in the topic's development.""
}"
DLDA,unDebates,llama,2,2018,2020,Minor drift,"The changes in the topic representation are subtle and consistent with a gradual shift in focus from 'latin' and 'caribbean' to 'social', but the overall theme remains relatively stable.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and consistent with a gradual shift in focus from 'latin' and 'caribbean' to 'social', but the overall theme remains relatively stable.""
}"
DLDA,unDebates,llama,3,1970,1972,Minor drift,"The topic remains largely consistent across the three years, with no significant changes in the words associated with it, indicating a minor drift rather than a meaningful semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic remains largely consistent across the three years, with no significant changes in the words associated with it, indicating a minor drift rather than a meaningful semantic change.""
}"
DLDA,unDebates,llama,3,1973,1975,Minor drift,"The topic evolution shows a consistent theme of European politics and the Helsinki process, with minor variations in specific keywords, indicating a gradual shift in focus rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent theme of European politics and the Helsinki process, with minor variations in specific keywords, indicating a gradual shift in focus rather than a significant semantic change.""
}"
DLDA,unDebates,llama,3,1976,1978,Minor drift,"The topic evolution shows a gradual shift in word order, but the words themselves remain largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the words themselves remain largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,3,1979,1981,Minor drift,"The topic evolution shows a slight shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,3,1982,1984,Minor drift,"The topic evolution shows a consistent and slight reordering of terms, but no significant changes in the underlying semantic theme, indicating a minor drift rather than a meaningful semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent and slight reordering of terms, but no significant changes in the underlying semantic theme, indicating a minor drift rather than a meaningful semantic change.""
}"
DLDA,unDebates,llama,3,1985,1987,Meaningful evolution,"The topic evolution shows a shift from a general focus on European politics and relations to a more specific focus on Portugal, indicating a real-world change such as Portugal's accession to the European Community in 1986.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a shift from a general focus on European politics and relations to a more specific focus on Portugal, indicating a real-world change such as Portugal's accession to the European Community in 1986.""
}"
DLDA,unDebates,llama,3,1988,1990,Minor drift,"The topic evolution shows a gradual shift in emphasis from 'east' and 'process' to 'union' and 'portugal', but the overall theme remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis from 'east' and 'process' to 'union' and 'portugal', but the overall theme remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,3,1991,1993,Minor drift,"The topic evolution shows a gradual shift in word order, but the overall theme of the topic remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the overall theme of the topic remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,3,1994,1996,Minor drift,"The topic remains largely consistent across the three years, with only minor variations in word order and no significant changes in the underlying themes or concepts.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic remains largely consistent across the three years, with only minor variations in word order and no significant changes in the underlying themes or concepts.""
}"
DLDA,unDebates,llama,3,1997,1999,Minor drift,"The topic evolution shows a gradual shift in word importance, with 'community' and 'member' decreasing in importance and 'process' and 'region' increasing, but the overall theme remains consistent with European politics.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word importance, with 'community' and 'member' decreasing in importance and 'process' and 'region' increasing, but the overall theme remains consistent with European politics.""
}"
DLDA,unDebates,llama,3,2000,2002,Minor drift,"The topic evolution shows a gradual shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,3,2003,2005,Minor drift,"The topic evolution shows a slight shift from 'respect' to 'solution' in 2005, but the overall topic remains largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift from 'respect' to 'solution' in 2005, but the overall topic remains largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,3,2006,2008,Minor drift,"The changes in the topic representation from 2007 to 2008 are minor and incremental, with 'cooperation' replacing 'process' as the 10th most prominent term, suggesting a gradual refinement of the topic rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation from 2007 to 2008 are minor and incremental, with 'cooperation' replacing 'process' as the 10th most prominent term, suggesting a gradual refinement of the topic rather than a significant semantic shift.""
}"
DLDA,unDebates,llama,3,2009,2011,Minor drift,"The topic evolution shows a gradual shift from 'dialogue' to 'eastern', but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift from 'dialogue' to 'eastern', but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,3,2012,2014,Minor drift,"The topic evolution shows a slight shift in word order, but the core words and themes ('european', 'union', 'europe', 'region', 'east', 'solution', 'cooperation', 'portugal', 'respect', 'eastern') remain consistent across the years, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order, but the core words and themes ('european', 'union', 'europe', 'region', 'east', 'solution', 'cooperation', 'portugal', 'respect', 'eastern') remain consistent across the years, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,3,2015,2017,Meaningful evolution,"The topic evolution reflects a shift from a focus on Eastern Europe to a broader focus on both Eastern and Western Europe, indicating a real-world semantic shift in the context of European politics and cooperation.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution reflects a shift from a focus on Eastern Europe to a broader focus on both Eastern and Western Europe, indicating a real-world semantic shift in the context of European politics and cooperation.""
}"
DLDA,unDebates,llama,3,2018,2020,Minor drift,"The topic evolution shows a consistent presence of core terms ('european', 'union', 'europe', 'region', 'western', 'solution', 'balkans', 'cooperation', 'east') across all years, with a minor addition of 'respect' in 2019 and its persistence in 2020, indicating a subtle shift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of core terms ('european', 'union', 'europe', 'region', 'western', 'solution', 'balkans', 'cooperation', 'east') across all years, with a minor addition of 'respect' in 2019 and its persistence in 2020, indicating a subtle shift rather than a significant semantic change.""
}"
DLDA,unDebates,llama,4,1970,1972,Minor drift,"The topic remains largely consistent across the three years, with only minor variations in word order, indicating a lack of significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic remains largely consistent across the three years, with only minor variations in word order, indicating a lack of significant semantic change.""
}"
DLDA,unDebates,llama,4,1973,1975,Minor drift,"The topic evolution shows a gradual shift in emphasis from 'indian' to 'bangladesh' and 'developing', but the overall theme of nuclear relations in South Asia remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis from 'indian' to 'bangladesh' and 'developing', but the overall theme of nuclear relations in South Asia remains consistent.""
}"
DLDA,unDebates,llama,4,1976,1978,Minor drift,"The topic evolution shows a slight shift in word order and removal of 'region' and addition of 'weapon', but the core theme of nuclear relations between Pakistan, Bangladesh, and India remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order and removal of 'region' and addition of 'weapon', but the core theme of nuclear relations between Pakistan, Bangladesh, and India remains consistent.""
}"
DLDA,unDebates,llama,4,1979,1981,Minor drift,"The topic evolution shows a slight shift in word order, but the overall theme of nuclear relations in South Asia remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order, but the overall theme of nuclear relations in South Asia remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
