dtm_model,dataset,llm,topic_idx,year_start,year_end,label,justification,raw
DETM,unDebates,llama,1,2003,2005,Minor drift,"The changes in the topic representation are subtle and incremental, with some words being replaced or added, but the overall theme of conflict and its related concepts remains consistent across the three years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and incremental, with some words being replaced or added, but the overall theme of conflict and its related concepts remains consistent across the three years.""
}"
DETM,unDebates,llama,1,2006,2008,Minor drift,"The topic evolution shows a gradual shift in word order and emphasis, but the core themes of conflict, humanitarian issues, and community remain consistent across the three years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order and emphasis, but the core themes of conflict, humanitarian issues, and community remain consistent across the three years.""
}"
DETM,unDebates,llama,1,2009,2011,Meaningful evolution,"The topic evolution shows a shift from a general discussion of conflicts and humanitarian issues in the Middle East to a more specific focus on regional conflicts in Libya and Syria, indicating a real-world semantic shift.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a shift from a general discussion of conflicts and humanitarian issues in the Middle East to a more specific focus on regional conflicts in Libya and Syria, indicating a real-world semantic shift.""
}"
DETM,unDebates,llama,1,2012,2014,Minor drift,"The topic evolution shows a gradual shift in focus from 'libya' to 'iraq' and introduction of 'terrorist', but the core themes of 'syria', 'humanitarian', and 'support' remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in focus from 'libya' to 'iraq' and introduction of 'terrorist', but the core themes of 'syria', 'humanitarian', and 'support' remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,1,2015,2017,Meaningful evolution,"The topic evolution shows a shift from a focus on the humanitarian crisis and support for affected countries in 2015 and 2016, to a more specific focus on the Syrian regime and terrorist groups in 2017, indicating a change in the narrative and concerns surrounding the conflict.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a shift from a focus on the humanitarian crisis and support for affected countries in 2015 and 2016, to a more specific focus on the Syrian regime and terrorist groups in 2017, indicating a change in the narrative and concerns surrounding the conflict.""
}"
DETM,unDebates,llama,1,2018,2020,Minor drift,"The topic evolution shows a gradual shift in word frequencies, but the core themes of Middle East conflicts and geopolitics remain consistent across the years, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word frequencies, but the core themes of Middle East conflicts and geopolitics remain consistent across the years, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,2,1970,1972,Minor drift,"The topic evolution shows a gradual shift in emphasis, with some terms (e.g., 'terrorism', 'terror') entering the topic in 1972, while others (e.g., 'peaceful', 'peacekeeping') remain consistent, indicating a nuanced and predictable change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with some terms (e.g., 'terrorism', 'terror') entering the topic in 1972, while others (e.g., 'peaceful', 'peacekeeping') remain consistent, indicating a nuanced and predictable change.""
}"
DETM,unDebates,llama,2,1973,1975,Meaningful evolution,"The topic evolution shows a shift from a general discussion of the United Nations Charter and principles to a specific focus on the Cyprus conflict, indicating a real-world semantic shift in the topic's focus.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a shift from a general discussion of the United Nations Charter and principles to a specific focus on the Cyprus conflict, indicating a real-world semantic shift in the topic's focus.""
}"
DETM,unDebates,llama,2,1976,1978,Minor drift,"The topic evolution shows a gradual shift in focus from Cyprus to Lebanon, but the underlying themes and keywords remain largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in focus from Cyprus to Lebanon, but the underlying themes and keywords remain largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,2,1979,1981,Minor drift,"The topic evolution shows a consistent presence of core terms ('region', 'role', 'lebanon', 'foreign', 'position', 'council') with some minor additions and substitutions, indicating a gradual shift in focus rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of core terms ('region', 'role', 'lebanon', 'foreign', 'position', 'council') with some minor additions and substitutions, indicating a gradual shift in focus rather than a significant semantic change.""
}"
DETM,unDebates,llama,2,1982,1984,Minor drift,"The changes in the topic representation are subtle and gradual, with some words being replaced or reordered, but the overall theme of the topic remains consistent, indicating a minor drift rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and gradual, with some words being replaced or reordered, but the overall theme of the topic remains consistent, indicating a minor drift rather than a significant semantic shift.""
}"
DETM,unDebates,llama,2,1985,1987,Minor drift,"The topic evolution shows a slight reordering of words, but the overall theme of international relations and regional politics remains consistent across the three years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of words, but the overall theme of international relations and regional politics remains consistent across the three years.""
}"
DETM,unDebates,llama,2,1988,1990,Minor drift,"The topic evolution shows a gradual shift in focus from 'afghanistan' and 'iran' to 'east' and 'middle east', indicating a refinement in geographic scope, but the overall semantic meaning remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in focus from 'afghanistan' and 'iran' to 'east' and 'middle east', indicating a refinement in geographic scope, but the overall semantic meaning remains consistent.""
}"
DETM,unDebates,llama,2,1991,1993,Meaningful evolution,"The topic evolution shows a shift from focusing on general geopolitical developments to a more specific focus on France and the kingdom, indicating a change in the topic's semantic direction.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a shift from focusing on general geopolitical developments to a more specific focus on France and the kingdom, indicating a change in the topic's semantic direction.""
}"
DETM,unDebates,llama,2,1994,1996,Minor drift,"The topic evolution shows a gradual shift in focus from 'positive' and 'important' developments in 1994 to 'recent' and 'past' events in 1995 and 1996, but the core theme of regional developments in France remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in focus from 'positive' and 'important' developments in 1994 to 'recent' and 'past' events in 1995 and 1996, but the core theme of regional developments in France remains consistent.""
}"
DETM,unDebates,llama,2,1997,1999,Minor drift,"The topic evolution shows a gradual shift in word usage, with 'government' and 'political' replacing 'france' and 'positive' becoming more prominent, but the overall theme remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word usage, with 'government' and 'political' replacing 'france' and 'positive' becoming more prominent, but the overall theme remains consistent.""
}"
DETM,unDebates,llama,2,2000,2002,Minor drift,"The topic evolution shows a gradual shift in word usage, with some words being replaced or added, but the overall theme of government and politics remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word usage, with some words being replaced or added, but the overall theme of government and politics remains consistent.""
}"
DETM,unDebates,llama,2,2003,2005,Minor drift,"The topic evolution shows a gradual shift in word order, but the core words and their semantic meaning remain relatively consistent across the years, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the core words and their semantic meaning remain relatively consistent across the years, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,2,2006,2008,Minor drift,"The topic evolution shows a gradual shift in word emphasis, with 'political' and 'government' consistently present, but 'areas' and 'building' replacing 'process' and 'region', indicating a nuanced change rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word emphasis, with 'political' and 'government' consistently present, but 'areas' and 'building' replacing 'process' and 'region', indicating a nuanced change rather than a significant semantic shift.""
}"
DETM,unDebates,llama,2,2009,2011,Minor drift,"The topic evolution shows a gradual shift in emphasis from 'national' and 'government' to 'health' and 'building', but the core themes remain relatively consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis from 'national' and 'government' to 'health' and 'building', but the core themes remain relatively consistent, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,2,2012,2014,Minor drift,"The topic evolution shows a gradual shift in word emphasis, but the core themes of 'health', 'education', and 'government' remain consistent across the years, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word emphasis, but the core themes of 'health', 'education', and 'government' remain consistent across the years, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,2,2015,2017,Minor drift,"The topic evolution shows a gradual shift in word order and addition of new words ('ensure' in 2016 and 'esources' in 2017), but the core topics and themes remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order and addition of new words ('ensure' in 2016 and 'esources' in 2017), but the core topics and themes remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,2,2018,2020,Minor drift,"The topic evolution shows a gradual shift in word usage, with some words being replaced or reordered, but the overall theme of 'healthcare' and 'education' remains consistent across the years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word usage, with some words being replaced or reordered, but the overall theme of 'healthcare' and 'education' remains consistent across the years.""
}"
DETM,unDebates,llama,3,1970,1972,Minor drift,"The topic evolution shows a gradual shift in focus from general terms related to governance and politics to more specific mentions of countries and regions, but the underlying theme remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in focus from general terms related to governance and politics to more specific mentions of countries and regions, but the underlying theme remains consistent.""
}"
DETM,unDebates,llama,3,1973,1975,Meaningful evolution,"The topics shift from focusing on the political situation in specific countries (Guinea, Haiti) to a broader discussion of political ideologies (republic, colonialism, imperialism) and a specific conflict (struggle), indicating a real-world semantic shift.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topics shift from focusing on the political situation in specific countries (Guinea, Haiti) to a broader discussion of political ideologies (republic, colonialism, imperialism) and a specific conflict (struggle), indicating a real-world semantic shift.""
}"
DETM,unDebates,llama,3,1976,1978,Meaningful evolution,"The topic evolution shows a shift from a focus on general anti-colonial and anti-imperialist sentiments in 1976 to a more specific and nuanced discussion of racism and racist regimes in 1977 and 1978, indicating a deeper exploration of the topic.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a shift from a focus on general anti-colonial and anti-imperialist sentiments in 1976 to a more specific and nuanced discussion of racism and racist regimes in 1977 and 1978, indicating a deeper exploration of the topic.""
}"
DETM,unDebates,llama,3,1979,1981,Minor drift,"The topic evolution shows a gradual shift in emphasis, with some words being replaced or reordered, but the overall theme of discussing imperialism, racism, and military aggression remains consistent across the three years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with some words being replaced or reordered, but the overall theme of discussing imperialism, racism, and military aggression remains consistent across the three years.""
}"
DETM,unDebates,llama,3,1982,1984,Minor drift,"The topic evolution shows a gradual shift from focusing on 'aggression' and 'military' to incorporating related concepts like 'terrorism' and 'exploitation', but the core themes remain relatively consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift from focusing on 'aggression' and 'military' to incorporating related concepts like 'terrorism' and 'exploitation', but the core themes remain relatively consistent.""
}"
DETM,unDebates,llama,3,1985,1987,Minor drift,"The topic evolution shows a gradual shift in word usage, with some words being replaced or added, but the overall theme of terrorism and defense remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word usage, with some words being replaced or added, but the overall theme of terrorism and defense remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,3,1988,1990,Minor drift,"The topic words remain largely consistent across the years, with some minor reordering and addition of new words, indicating a gradual shift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic words remain largely consistent across the years, with some minor reordering and addition of new words, indicating a gradual shift rather than a significant semantic change.""
}"
DETM,unDebates,llama,3,1991,1993,Minor drift,"The topic evolution shows a gradual shift in word order and addition of new words, but the core concepts of time-related units (cent, billion, million, years) and assistance/resources remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order and addition of new words, but the core concepts of time-related units (cent, billion, million, years) and assistance/resources remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,3,1994,1996,Minor drift,"The topic evolution shows a gradual shift in emphasis, with some words (e.g., 'fiftieth', 'gross product') replacing others (e.g., 'second', 'past'), but the overall theme remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with some words (e.g., 'fiftieth', 'gross product') replacing others (e.g., 'second', 'past'), but the overall theme remains consistent.""
}"
DETM,unDebates,llama,3,1997,1999,Minor drift,"The changes in the topic representation are subtle and incremental, with some words being replaced or added, but the overall theme appears to be related to economic or financial topics, suggesting a gradual shift in focus rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and incremental, with some words being replaced or added, but the overall theme appears to be related to economic or financial topics, suggesting a gradual shift in focus rather than a significant semantic change.""
}"
DETM,unDebates,llama,3,2000,2002,Minor drift,"The topic evolution shows a slight reordering of words, but the overall theme of 'assistance' and 'health-related' topics remains consistent across the years, indicating a minor shift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of words, but the overall theme of 'assistance' and 'health-related' topics remains consistent across the years, indicating a minor shift rather than a significant semantic change.""
}"
DETM,unDebates,llama,3,2003,2005,Minor drift,"The topic evolution shows a gradual shift in focus from 'health' and 'poor' in 2003 to 'debt' and 'children' in 2004, and then to 'debt' and 'increase' in 2005, indicating a nuanced change in the topic's focus over time.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in focus from 'health' and 'poor' in 2003 to 'debt' and 'children' in 2004, and then to 'debt' and 'increase' in 2005, indicating a nuanced change in the topic's focus over time.""
}"
DETM,unDebates,llama,3,2006,2008,Meaningful evolution,"The topic evolution shows a shift from a focus on poverty and health in 2006 to a focus on food security and agricultural production in 2008, indicating a real-world semantic shift in response to the global food crisis of 2007-2008.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a shift from a focus on poverty and health in 2006 to a focus on food security and agricultural production in 2008, indicating a real-world semantic shift in response to the global food crisis of 2007-2008.""
}"
DETM,unDebates,llama,3,2009,2011,Minor drift,"The topic evolution shows a gradual shift in emphasis, with some words being replaced or added, but the overall theme of 'food and agriculture' remains consistent across the years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with some words being replaced or added, but the overall theme of 'food and agriculture' remains consistent across the years.""
}"
DETM,unDebates,llama,3,2012,2014,Minor drift,"The topic evolution shows a gradual shift in word order and addition of new words, but the overall semantic meaning remains relatively consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order and addition of new words, but the overall semantic meaning remains relatively consistent, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,3,2015,2017,Minor drift,"The topic evolution shows a slight shift in word order and addition of new words, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order and addition of new words, but the overall theme and vocabulary remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DETM,unDebates,llama,3,2018,2020,Minor drift,"The changes in the topic representation are subtle and mostly involve the swapping of words with similar meanings, indicating a minor shift in the topic's semantic focus rather than a significant change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and mostly involve the swapping of words with similar meanings, indicating a minor shift in the topic's semantic focus rather than a significant change.""
}"
DETM,unDebates,llama,4,1970,1972,Minor drift,"The topic evolution shows a gradual shift in emphasis, with some terms gaining or losing prominence, but the overall theme of international law and ocean jurisdiction remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with some terms gaining or losing prominence, but the overall theme of international law and ocean jurisdiction remains consistent.""
}"
DETM,unDebates,llama,4,1973,1975,Minor drift,"The topic evolution shows a gradual shift in emphasis, with some terms gaining or losing prominence, but the overall theme of territorial principles and sovereignty remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with some terms gaining or losing prominence, but the overall theme of territorial principles and sovereignty remains consistent.""
}"
