dtm_model,dataset,llm,topic_idx,year_start,year_end,label,justification,raw
DLDA,neurips,llama,0,2017,2019,Minor drift,"The topic evolution shows a gradual shift in word order, but the core concepts and vocabulary remain largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the core concepts and vocabulary remain largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,1,1987,1989,Minor drift,"The topic evolution shows a slight shift in word order, but the overall vocabulary remains consistent, indicating a minor change in the topic's representation rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order, but the overall vocabulary remains consistent, indicating a minor change in the topic's representation rather than a significant semantic shift.""
}"
DLDA,neurips,llama,1,1990,1992,Minor drift,"The topic evolution shows a slight reordering of terms, but the overall vocabulary remains consistent, indicating a minor shift in emphasis rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of terms, but the overall vocabulary remains consistent, indicating a minor shift in emphasis rather than a significant semantic change.""
}"
DLDA,neurips,llama,1,1993,1995,Meaningful evolution,"The topic evolution shows a gradual shift from focusing on 'eigenvectors' and 'eigenvalues' to incorporating 'covariance' and 'independent', indicating a semantic shift from a more theoretical discussion of matrix analysis to a more practical application of statistical concepts.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a gradual shift from focusing on 'eigenvectors' and 'eigenvalues' to incorporating 'covariance' and 'independent', indicating a semantic shift from a more theoretical discussion of matrix analysis to a more practical application of statistical concepts.""
}"
DLDA,neurips,llama,1,1996,1998,Minor drift,"The topic evolution shows a gradual shift in word order, but the core concepts and vocabulary remain largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the core concepts and vocabulary remain largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,1,1999,2001,Minor drift,"The topic evolution shows a gradual shift in word order and emphasis, but the core concepts and vocabulary remain largely consistent across the three years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order and emphasis, but the core concepts and vocabulary remain largely consistent across the three years.""
}"
DLDA,neurips,llama,1,2002,2004,Minor drift,"The changes in the topic representation are subtle and incremental, with some terms shifting in prominence but overall maintaining a consistent theme of linear algebra and matrix analysis.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and incremental, with some terms shifting in prominence but overall maintaining a consistent theme of linear algebra and matrix analysis.""
}"
DLDA,neurips,llama,1,2005,2007,Minor drift,"The topic evolution shows a gradual shift in emphasis from 'eigenvalue' and 'eigenvectors' to 'rank', but the overall theme of matrix analysis remains consistent across the years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis from 'eigenvalue' and 'eigenvectors' to 'rank', but the overall theme of matrix analysis remains consistent across the years.""
}"
DLDA,neurips,llama,1,2008,2010,Minor drift,"The topic evolution shows a gradual shift in emphasis from 'spectral' and 'eigenvalues' to 'entries' and 'algorithm', but the core concepts remain largely consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis from 'spectral' and 'eigenvalues' to 'entries' and 'algorithm', but the core concepts remain largely consistent.""
}"
DLDA,neurips,llama,1,2011,2013,Minor drift,"The change in topic representation is subtle, with 'analysis' and 'data' being replaced by 'error' in 2013, indicating a slight shift in focus, but the overall topic remains largely consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The change in topic representation is subtle, with 'analysis' and 'data' being replaced by 'error' in 2013, indicating a slight shift in focus, but the overall topic remains largely consistent.""
}"
DLDA,neurips,llama,1,2014,2016,Minor drift,"The evolution shows a gradual shift in emphasis from 'columns' and 'algorithm' to 'completion', but the core concepts and vocabulary remain largely consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The evolution shows a gradual shift in emphasis from 'columns' and 'algorithm' to 'completion', but the core concepts and vocabulary remain largely consistent.""
}"
DLDA,neurips,llama,1,2017,2019,Meaningful evolution,"The topic evolution shows a consistent shift from focusing on 'singular' and 'data' in 2017 to emphasizing 'linear' and 'norm' in 2019, indicating a real-world semantic shift in the field.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a consistent shift from focusing on 'singular' and 'data' in 2017 to emphasizing 'linear' and 'norm' in 2019, indicating a real-world semantic shift in the field.""
}"
DLDA,neurips,llama,2,1987,1989,Minor drift,"The topic remains largely consistent across the three years, with no significant changes in the words associated with it, indicating a minor drift rather than a meaningful semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic remains largely consistent across the three years, with no significant changes in the words associated with it, indicating a minor drift rather than a meaningful semantic change.""
}"
DLDA,neurips,llama,2,1990,1992,Minor drift,"The topic evolution shows a gradual shift from a focus on 'cortex' to a focus on 'model', but the overall theme of neurons and synaptic activity remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift from a focus on 'cortex' to a focus on 'model', but the overall theme of neurons and synaptic activity remains consistent.""
}"
DLDA,neurips,llama,2,1993,1995,Minor drift,"The changes in the topic representation are subtle and incremental, with some terms shifting positions but overall maintaining a consistent theme related to neuroscience and neural modeling.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and incremental, with some terms shifting positions but overall maintaining a consistent theme related to neuroscience and neural modeling.""
}"
DLDA,neurips,llama,2,1996,1998,Meaningful evolution,"The topic evolution shows a shift from a focus on visual representation and neuron behavior to a more nuanced understanding of neural interactions, with the introduction of new terms like 'stimulus' and 'synaptic' in 1998.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a shift from a focus on visual representation and neuron behavior to a more nuanced understanding of neural interactions, with the introduction of new terms like 'stimulus' and 'synaptic' in 1998.""
}"
DLDA,neurips,llama,2,1999,2001,Minor drift,"The topic evolution shows a slight shift in word order and emphasis, but the core concepts and vocabulary remain largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order and emphasis, but the core concepts and vocabulary remain largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,2,2002,2004,Minor drift,"The topic evolution shows a gradual shift from 'synaptic' to 'stimulus' in 2003, but then returns to a similar composition in 2004, indicating a minor adjustment rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift from 'synaptic' to 'stimulus' in 2003, but then returns to a similar composition in 2004, indicating a minor adjustment rather than a significant semantic change.""
}"
DLDA,neurips,llama,2,2005,2007,Minor drift,"The topic evolution shows a slight shift in emphasis, with 'brain' replacing 'figure' in 2007, but the overall vocabulary remains largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in emphasis, with 'brain' replacing 'figure' in 2007, but the overall vocabulary remains largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,2,2008,2010,Minor drift,"The changes in the topic representation are subtle and consistent with the gradual refinement of terminology in the field of neuroscience, indicating a minor drift rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and consistent with the gradual refinement of terminology in the field of neuroscience, indicating a minor drift rather than a significant semantic shift.""
}"
DLDA,neurips,llama,2,2011,2013,Minor drift,"The topic evolution shows a slight shift in word order and the addition of a new word ('population'), but the overall theme of neural activity and brain function remains consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order and the addition of a new word ('population'), but the overall theme of neural activity and brain function remains consistent.""
}"
DLDA,neurips,llama,2,2014,2016,Minor drift,"The topic evolution shows a gradual shift in emphasis, with 'neural' and 'neurons' consistently prominent, but with some minor changes in related terms, suggesting a nuanced refinement of the topic rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with 'neural' and 'neurons' consistently prominent, but with some minor changes in related terms, suggesting a nuanced refinement of the topic rather than a significant semantic shift.""
}"
DLDA,neurips,llama,2,2017,2019,Minor drift,"The topic evolution shows a gradual shift in word frequency, but the overall theme of neural activity and neuroscience remains consistent across the years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word frequency, but the overall theme of neural activity and neuroscience remains consistent across the years.""
}"
DLDA,neurips,llama,3,1987,1989,Minor drift,"The change from 'given' to 'generative' in 1989 is a subtle shift, but it still maintains a consistent theme of statistical modeling, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The change from 'given' to 'generative' in 1989 is a subtle shift, but it still maintains a consistent theme of statistical modeling, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,3,1990,1992,Minor drift,"The topic evolution shows a consistent presence of key terms related to statistical modeling, with minor fluctuations in the ranking of specific words, indicating a gradual refinement of the topic rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of key terms related to statistical modeling, with minor fluctuations in the ranking of specific words, indicating a gradual refinement of the topic rather than a significant semantic shift.""
}"
DLDA,neurips,llama,3,1993,1995,Minor drift,"The evolution shows a gradual shift in word order and slight changes in word presence, but the overall topic remains focused on statistical modeling, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The evolution shows a gradual shift in word order and slight changes in word presence, but the overall topic remains focused on statistical modeling, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,3,1996,1998,Minor drift,"The topic evolution shows a gradual shift in emphasis from 'probability' and 'given' to 'latent' and away from 'variable', but the core concepts remain consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis from 'probability' and 'given' to 'latent' and away from 'variable', but the core concepts remain consistent.""
}"
DLDA,neurips,llama,3,1999,2001,Minor drift,"The evolution shows a gradual shift in emphasis, with 'latent' emerging in 2000 and 'likelihood' and 'latent' becoming more prominent in 2001, but the core concepts remain consistent.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The evolution shows a gradual shift in emphasis, with 'latent' emerging in 2000 and 'likelihood' and 'latent' becoming more prominent in 2001, but the core concepts remain consistent.""
}"
DLDA,neurips,llama,3,2002,2004,Minor drift,"The topic evolution shows a slight shift in emphasis, with 'parameters' and 'variables' becoming less prominent and 'conditional' becoming more prominent, but the overall topic remains focused on statistical modeling.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in emphasis, with 'parameters' and 'variables' becoming less prominent and 'conditional' becoming more prominent, but the overall topic remains focused on statistical modeling.""
}"
DLDA,neurips,llama,3,2005,2007,Minor drift,"The evolution shows a gradual shift from 'probabilistic' to 'variables' with the removal of 'probabilistic' and addition of 'variables' in 2007, but the overall topic remains consistent with a focus on statistical modeling.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The evolution shows a gradual shift from 'probabilistic' to 'variables' with the removal of 'probabilistic' and addition of 'variables' in 2007, but the overall topic remains consistent with a focus on statistical modeling.""
}"
DLDA,neurips,llama,3,2008,2010,Minor drift,"The topic evolution shows a slight shift in word order, but the core concepts and vocabulary remain largely consistent across the three years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in word order, but the core concepts and vocabulary remain largely consistent across the three years.""
}"
DLDA,neurips,llama,3,2011,2013,Minor drift,"The topic evolution shows a slight reordering of terms, but the overall vocabulary remains consistent, indicating a minor shift in emphasis rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of terms, but the overall vocabulary remains consistent, indicating a minor shift in emphasis rather than a significant semantic change.""
}"
DLDA,neurips,llama,3,2014,2016,Minor drift,"The changes in the topic representation are subtle and consistent with a gradual shift in focus from 'conditional' to 'variational' in 2016, indicating a minor evolution in the topic.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and consistent with a gradual shift in focus from 'conditional' to 'variational' in 2016, indicating a minor evolution in the topic.""
}"
DLDA,neurips,llama,3,2017,2019,Minor drift,"The topic evolution shows a gradual shift in word importance, but the core concepts remain consistent, indicating a minor adjustment in the topic's semantic focus.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word importance, but the core concepts remain consistent, indicating a minor adjustment in the topic's semantic focus.""
}"
DLDA,neurips,llama,4,1987,1989,Minor drift,"The topic remains largely consistent across the three years, with no significant changes in the words associated with it, indicating a minor drift rather than a meaningful semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic remains largely consistent across the three years, with no significant changes in the words associated with it, indicating a minor drift rather than a meaningful semantic change.""
}"
DLDA,neurips,llama,4,1990,1992,Minor drift,"The topic evolution shows a consistent presence of terms related to information retrieval and ranking, indicating a minor shift in the context of the topic, but no significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of terms related to information retrieval and ranking, indicating a minor shift in the context of the topic, but no significant semantic change.""
}"
DLDA,neurips,llama,4,1993,1995,Minor drift,"The topic evolution shows a consistent presence of terms related to information retrieval and ranking, but with no significant changes in the vocabulary, indicating a minor drift rather than a meaningful semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of terms related to information retrieval and ranking, but with no significant changes in the vocabulary, indicating a minor drift rather than a meaningful semantic shift.""
}"
DLDA,neurips,llama,4,1996,1998,Minor drift,"The topic evolution shows a slight reordering of terms, but the overall vocabulary remains largely consistent, indicating a minor shift in the emphasis of the topic rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of terms, but the overall vocabulary remains largely consistent, indicating a minor shift in the emphasis of the topic rather than a significant semantic change.""
}"
DLDA,neurips,llama,4,1999,2001,Minor drift,"The topic evolution shows a gradual shift in word importance, but the overall theme remains consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word importance, but the overall theme remains consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,4,2002,2004,Minor drift,"The topic remains largely consistent across the three years, with no significant changes in the words associated with it, indicating a minor drift rather than a meaningful semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic remains largely consistent across the three years, with no significant changes in the words associated with it, indicating a minor drift rather than a meaningful semantic change.""
}"
DLDA,neurips,llama,4,2005,2007,Minor drift,"The topic evolution shows a consistent presence of key terms related to information retrieval and ranking, but with minor fluctuations in term frequency and order, indicating a gradual refinement of the topic rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of key terms related to information retrieval and ranking, but with minor fluctuations in term frequency and order, indicating a gradual refinement of the topic rather than a significant semantic shift.""
}"
DLDA,neurips,llama,4,2008,2010,Minor drift,"The topic evolution shows a consistent presence of core terms related to information retrieval and ranking, with a minor addition of the term 'generative' in 2010, indicating a subtle shift in the context of the topic.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of core terms related to information retrieval and ranking, with a minor addition of the term 'generative' in 2010, indicating a subtle shift in the context of the topic.""
}"
DLDA,neurips,llama,4,2011,2013,Minor drift,"The topic evolution shows a gradual shift in emphasis, with 'encoder' and 'generative' becoming more prominent, but the core concepts remain largely consistent across the years.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in emphasis, with 'encoder' and 'generative' becoming more prominent, but the core concepts remain largely consistent across the years.""
}"
DLDA,neurips,llama,4,2014,2016,Meaningful evolution,"The topic evolution reflects a shift from a general discussion of generative models to a more specific focus on adversarial training and image generation, indicating a real-world semantic shift in the field.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution reflects a shift from a general discussion of generative models to a more specific focus on adversarial training and image generation, indicating a real-world semantic shift in the field.""
}"
DLDA,neurips,llama,4,2017,2019,Meaningful evolution,"The topic model shows a shift from a focus on 'samples' and 'data' in 2017 to a focus on 'networks' in 2018 and 2019, indicating a semantic change in the field from a focus on specific applications to a broader understanding of the underlying architectures.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic model shows a shift from a focus on 'samples' and 'data' in 2017 to a focus on 'networks' in 2018 and 2019, indicating a semantic change in the field from a focus on specific applications to a broader understanding of the underlying architectures.""
}"
DLDA,neurips,llama,5,1987,1989,Minor drift,"The topic evolution shows a consistent presence of terms related to machine learning and neural networks, but with no significant changes in the vocabulary, indicating a minor drift rather than a meaningful semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of terms related to machine learning and neural networks, but with no significant changes in the vocabulary, indicating a minor drift rather than a meaningful semantic change.""
}"
DLDA,neurips,llama,5,1990,1992,Minor drift,"The topic evolution shows a gradual shift in word frequencies, but the core concepts and vocabulary remain largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word frequencies, but the core concepts and vocabulary remain largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,5,1993,1995,Minor drift,"The topic evolution shows a gradual shift from 'hypothesis' to 'online' in 1995, but the overall topic remains largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift from 'hypothesis' to 'online' in 1995, but the overall topic remains largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,5,1996,1998,Minor drift,"The topic evolution shows a slight reordering of terms, but the overall content remains largely consistent, indicating a minor shift in emphasis rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of terms, but the overall content remains largely consistent, indicating a minor shift in emphasis rather than a significant semantic change.""
}"
DLDA,neurips,llama,5,1999,2001,Minor drift,"The topic evolution shows a gradual shift in word order, but the core concepts and terminology remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the core concepts and terminology remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,5,2002,2004,Meaningful evolution,"The topic evolution shows a shift from focusing on 'perceptron' and 'hypothesis' in 2002 to a stronger emphasis on 'regret' and 'bound' in 2003 and 2004, indicating a semantic shift towards more advanced concepts in online learning.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution shows a shift from focusing on 'perceptron' and 'hypothesis' in 2002 to a stronger emphasis on 'regret' and 'bound' in 2003 and 2004, indicating a semantic shift towards more advanced concepts in online learning.""
}"
DLDA,neurips,llama,5,2005,2007,Minor drift,"The topic evolution shows a slight reordering of terms, but the core concepts and vocabulary remain largely consistent across the three years, indicating a minor shift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight reordering of terms, but the core concepts and vocabulary remain largely consistent across the three years, indicating a minor shift rather than a significant semantic change.""
}"
DLDA,neurips,llama,5,2008,2010,Minor drift,"The topic evolution shows a gradual shift in word order and addition of new words, but the core concepts and terminology remain consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order and addition of new words, but the core concepts and terminology remain consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,5,2011,2013,Minor drift,"The topic evolution shows a consistent presence of key terms like 'regret', 'algorithm', 'online', and 'bound', indicating a minor shift in emphasis rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a consistent presence of key terms like 'regret', 'algorithm', 'online', and 'bound', indicating a minor shift in emphasis rather than a significant semantic change.""
}"
DLDA,neurips,llama,5,2014,2016,Minor drift,"The change from 'optimal' in 2016 to the absence of it in 2017 is a minor shift, but the overall topic remains largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The change from 'optimal' in 2016 to the absence of it in 2017 is a minor shift, but the overall topic remains largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,5,2017,2019,Minor drift,"The topic evolution shows a slight shift in the ranking of words, but the overall content remains largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight shift in the ranking of words, but the overall content remains largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,6,1987,1989,Minor drift,"The topic evolution shows a gradual shift in word order, but the overall vocabulary remains largely consistent, indicating a minor drift rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a gradual shift in word order, but the overall vocabulary remains largely consistent, indicating a minor drift rather than a significant semantic change.""
}"
DLDA,neurips,llama,6,1990,1992,Minor drift,"The changes in the topic representation from 1990 to 1992 are subtle and incremental, with 'features' and 'objects' replacing 'features' and 'objects' with 'feature' and 'objects' respectively, suggesting a refinement of the topic rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation from 1990 to 1992 are subtle and incremental, with 'features' and 'objects' replacing 'features' and 'objects' with 'feature' and 'objects' respectively, suggesting a refinement of the topic rather than a significant semantic shift.""
}"
DLDA,neurips,llama,6,1993,1995,Minor drift,"The changes in the topic representation are subtle and incremental, with some words shifting positions but overall maintaining a similar theme of object recognition and pattern analysis.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and incremental, with some words shifting positions but overall maintaining a similar theme of object recognition and pattern analysis.""
}"
DLDA,neurips,llama,6,1996,1998,Minor drift,"The changes in the topic representation are subtle and incremental, with words being reordered or replaced by synonyms, indicating a gradual refinement of the topic rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and incremental, with words being reordered or replaced by synonyms, indicating a gradual refinement of the topic rather than a significant semantic shift.""
}"
DLDA,neurips,llama,6,1999,2001,Meaningful evolution,"The topic evolution reflects a shift from a focus on object recognition and pattern features to a more specific emphasis on object detection, shape, and pose, indicating a real-world advancement in the field.","{
  ""label"": ""Meaningful evolution"",
  ""justification"": ""The topic evolution reflects a shift from a focus on object recognition and pattern features to a more specific emphasis on object detection, shape, and pose, indicating a real-world advancement in the field.""
}"
DLDA,neurips,llama,6,2002,2004,Minor drift,"The changes in the topic representation are subtle and incremental, with words being reordered or replaced with similar terms, indicating a gradual refinement of the topic rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and incremental, with words being reordered or replaced with similar terms, indicating a gradual refinement of the topic rather than a significant semantic shift.""
}"
DLDA,neurips,llama,6,2005,2007,Minor drift,"The changes in the topic representation are subtle and incremental, with words being added or replaced with similar concepts, indicating a gradual refinement of the topic rather than a significant semantic shift.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and incremental, with words being added or replaced with similar concepts, indicating a gradual refinement of the topic rather than a significant semantic shift.""
}"
DLDA,neurips,llama,6,2008,2010,Minor drift,"The changes in the topic representation are subtle and incremental, with words being added or replaced with similar concepts, indicating a gradual shift in focus rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and incremental, with words being added or replaced with similar concepts, indicating a gradual shift in focus rather than a significant semantic change.""
}"
DLDA,neurips,llama,6,2011,2013,Minor drift,"The changes in the topic representation are subtle and incremental, with words being added or replaced with related terms, indicating a gradual shift in focus rather than a significant semantic change.","{
  ""label"": ""Minor drift"",
  ""justification"": ""The changes in the topic representation are subtle and incremental, with words being added or replaced with related terms, indicating a gradual shift in focus rather than a significant semantic change.""
}"
