dtm_model,dataset,llm,topic_idx,year_start,year_end,label,justification,raw
DLDA,neurips,deepseek,1,2002,2004,Meaningful evolution,"The shift from focusing on matrices and eigenvalues to incorporating data and components reflects a move towards applied data analysis, indicating a meaningful semantic change.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from focusing on matrices and eigenvalues to incorporating data and components reflects a move towards applied data analysis, indicating a meaningful semantic change.""}"
DLDA,neurips,deepseek,1,2005,2007,Meaningful evolution,"The topic evolves by adding significant concepts like 'rank' in 2006, indicating a deeper exploration of matrix theory without introducing unrelated terms, showing meaningful progression.","{""label"": ""Meaningful evolution"", ""justification"": ""The topic evolves by adding significant concepts like 'rank' in 2006, indicating a deeper exploration of matrix theory without introducing unrelated terms, showing meaningful progression.""}"
DLDA,neurips,deepseek,1,2008,2010,Meaningful evolution,"The shift from focusing on matrix mathematics to computational aspects, including algorithms and entries, reflects a logical progression in the field, indicating a meaningful semantic change.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from focusing on matrix mathematics to computational aspects, including algorithms and entries, reflects a logical progression in the field, indicating a meaningful semantic change.""}"
DLDA,neurips,deepseek,1,2011,2013,Meaningful evolution,"The topic evolution shows a logical progression from linear algebra to include numerical analysis, with minor changes reflecting a natural thematic shift.","{""label"": ""Meaningful evolution"", ""justification"": ""The topic evolution shows a logical progression from linear algebra to include numerical analysis, with minor changes reflecting a natural thematic shift.""}"
DLDA,neurips,deepseek,1,2014,2016,Meaningful evolution,"The evolution reflects a shift towards more specialized terms related to matrix operations and their advanced methods, indicating real-world progress in the field.","{""label"": ""Meaningful evolution"", ""justification"": ""The evolution reflects a shift towards more specialized terms related to matrix operations and their advanced methods, indicating real-world progress in the field.""}"
DLDA,neurips,deepseek,1,2017,2019,Meaningful evolution,"The addition of 'linear' in 2018 and 'norm' in 2019 reflects a deeper understanding of linear algebra concepts, indicating a meaningful and coherent semantic evolution.","{""label"": ""Meaningful evolution"", ""justification"": ""The addition of 'linear' in 2018 and 'norm' in 2019 reflects a deeper understanding of linear algebra concepts, indicating a meaningful and coherent semantic evolution.""}"
DLDA,neurips,deepseek,2,1987,1989,Incoherent change,"The topic does not evolve meaningfully; the same terms are repeated annually, indicating no semantic shift or progression.","{""label"": ""Incoherent change"", ""justification"": ""The topic does not evolve meaningfully; the same terms are repeated annually, indicating no semantic shift or progression.""}"
DLDA,neurips,deepseek,2,1990,1992,Meaningful evolution,"The shift from focusing on brain structure ('cortex') to theoretical models reflects a significant change in the topic's approach, indicating a meaningful semantic evolution.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from focusing on brain structure ('cortex') to theoretical models reflects a significant change in the topic's approach, indicating a meaningful semantic evolution.""}"
DLDA,neurips,deepseek,2,1993,1995,Meaningful evolution,"The shift from focusing on neurons' structure and activity to including terms like 'spike' and 'response' reflects a move towards understanding functional aspects, indicating a meaningful progression in scientific focus.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from focusing on neurons' structure and activity to including terms like 'spike' and 'response' reflects a move towards understanding functional aspects, indicating a meaningful progression in scientific focus.""}"
DLDA,neurips,deepseek,2,1996,1998,Meaningful evolution,"The addition of 'stimulus' in 1997 and 'synaptic' in 1998 reflects a deeper exploration of neural function, indicating a meaningful semantic progression.","{""label"": ""Meaningful evolution"", ""justification"": ""The addition of 'stimulus' in 1997 and 'synaptic' in 1998 reflects a deeper exploration of neural function, indicating a meaningful semantic progression.""}"
DLDA,neurips,deepseek,2,1999,2001,Meaningful evolution,"The shift from focusing on neurons' biological structure to their computational activity and response patterns reflects a natural progression in neuroscience research, indicating a meaningful semantic change.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from focusing on neurons' biological structure to their computational activity and response patterns reflects a natural progression in neuroscience research, indicating a meaningful semantic change.""}"
DLDA,neurips,deepseek,2,2002,2004,Meaningful evolution,"The topic evolves by adding relevant terms like 'synaptic' and 'response,' indicating a deeper understanding of neural function over time.","{""label"": ""Meaningful evolution"", ""justification"": ""The topic evolves by adding relevant terms like 'synaptic' and 'response,' indicating a deeper understanding of neural function over time.""}"
DLDA,neurips,deepseek,2,2005,2007,Meaningful evolution,"The topic shifts from focusing on neurons and their activity to including the brain as a whole, reflecting a deeper understanding of brain structure and function.","{""label"": ""Meaningful evolution"", ""justification"": ""The topic shifts from focusing on neurons and their activity to including the brain as a whole, reflecting a deeper understanding of brain structure and function.""}"
DLDA,neurips,deepseek,2,2008,2010,Meaningful evolution,"The evolution reflects a progression from basic neural concepts to a more integrated network perspective, indicating a deeper understanding of neural systems over time.","{""label"": ""Meaningful evolution"", ""justification"": ""The evolution reflects a progression from basic neural concepts to a more integrated network perspective, indicating a deeper understanding of neural systems over time.""}"
DLDA,neurips,deepseek,2,2011,2013,Minor drift,"The topic evolution shows a slight change in word order and the addition of 'population,' suggesting a minor shift in focus rather than a significant semantic change.","```json
{
  ""label"": ""Minor drift"",
  ""justification"": ""The topic evolution shows a slight change in word order and the addition of 'population,' suggesting a minor shift in focus rather than a significant semantic change.""
}
```"
DLDA,neurips,deepseek,2,2014,2016,Meaningful evolution,"The inclusion of 'neuroscience' in 2015 and 'cell' and 'information' in 2016 reflects a progression towards more specific subfields, indicating a meaningful shift in focus.","{""label"": ""Meaningful evolution"", ""justification"": ""The inclusion of 'neuroscience' in 2015 and 'cell' and 'information' in 2016 reflects a progression towards more specific subfields, indicating a meaningful shift in focus.""}"
DLDA,neurips,deepseek,2,2017,2019,Minor drift,"The evolution shows a subtle shift in focus, with terms like 'cells' becoming more prominent, but the overall theme remains consistent, suggesting minor changes rather than a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The evolution shows a subtle shift in focus, with terms like 'cells' becoming more prominent, but the overall theme remains consistent, suggesting minor changes rather than a significant semantic shift.""}"
DLDA,neurips,deepseek,3,1987,1989,Meaningful evolution,"The addition of 'generative' in 1989 indicates a significant shift towards more advanced modeling techniques, reflecting real-world developments in the field.","{""label"": ""Meaningful evolution"", ""justification"": ""The addition of 'generative' in 1989 indicates a significant shift towards more advanced modeling techniques, reflecting real-world developments in the field.""}"
DLDA,neurips,deepseek,3,1990,1992,Minor drift,"The topics remain consistent, with minor variations in word repetition rather than a meaningful semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The topics remain consistent, with minor variations in word repetition rather than a meaningful semantic shift.""}"
DLDA,neurips,deepseek,3,1993,1995,Meaningful evolution,"The shift from 'observed' to 'given' reflects a deeper understanding of statistical models, incorporating Bayesian concepts, indicating a meaningful progression in the topic's development.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from 'observed' to 'given' reflects a deeper understanding of statistical models, incorporating Bayesian concepts, indicating a meaningful progression in the topic's development.""}"
DLDA,neurips,deepseek,3,1996,1998,Meaningful evolution,"The shift from 'given' to 'latent' reflects a progression in statistical modeling, indicating a move towards more advanced concepts involving hidden variables, which is a meaningful semantic change.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from 'given' to 'latent' reflects a progression in statistical modeling, indicating a move towards more advanced concepts involving hidden variables, which is a meaningful semantic change.""}"
DLDA,neurips,deepseek,3,1999,2001,Meaningful evolution,"The addition of 'latent' in 2000 indicates a shift towards more advanced models incorporating hidden variables, representing a genuine semantic evolution.","{""label"": ""Meaningful evolution"", ""justification"": ""The addition of 'latent' in 2000 indicates a shift towards more advanced models incorporating hidden variables, representing a genuine semantic evolution.""}"
DLDA,neurips,deepseek,3,2002,2004,Meaningful evolution,"The shift from 'variables' to 'conditional' reflects a progression towards more advanced probabilistic concepts, indicating a genuine evolution in statistical modeling.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from 'variables' to 'conditional' reflects a progression towards more advanced probabilistic concepts, indicating a genuine evolution in statistical modeling.""}"
DLDA,neurips,deepseek,3,2005,2007,Meaningful evolution,"The addition of 'variables' in 2006 reflects a deeper exploration of model components, indicating a logical progression in the topic's development.","{""label"": ""Meaningful evolution"", ""justification"": ""The addition of 'variables' in 2006 reflects a deeper exploration of model components, indicating a logical progression in the topic's development.""}"
DLDA,neurips,deepseek,3,2008,2010,Minor drift,"The topics remain consistent across years with only a change in order, indicating minor changes in document structure or processing rather than a semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The topics remain consistent across years with only a change in order, indicating minor changes in document structure or processing rather than a semantic shift.""}"
DLDA,neurips,deepseek,3,2011,2013,Meaningful evolution,"The addition of 'conditional' and 'likelihood' in 2012 and the shift in order in 2013 indicate a meaningful progression in the model's complexity and understanding, suggesting a deeper semantic evolution rather than minor or random changes.","{""label"": ""Meaningful evolution"", ""justification"": ""The addition of 'conditional' and 'likelihood' in 2012 and the shift in order in 2013 indicate a meaningful progression in the model's complexity and understanding, suggesting a deeper semantic evolution rather than minor or random changes.""}"
DLDA,neurips,deepseek,3,2014,2016,Meaningful evolution,"The shift from 'conditional' to 'variational' in 2016 reflects a specific methodological advancement within the field, indicating a meaningful change rather than random drift or incoherence.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from 'conditional' to 'variational' in 2016 reflects a specific methodological advancement within the field, indicating a meaningful change rather than random drift or incoherence.""}"
DLDA,neurips,deepseek,3,2017,2019,Meaningful evolution,The shift from focusing on model components and inferences to including data representations indicates a deeper understanding and application of machine learning models over time.,"{""label"": ""Meaningful evolution"", ""justification"": ""The shift from focusing on model components and inferences to including data representations indicates a deeper understanding and application of machine learning models over time.""}"
DLDA,neurips,deepseek,4,1987,1989,Minor drift,"The terms remain consistent over the years, indicating a subtle or minimal semantic evolution rather than a significant shift or random change.","{""label"": ""Minor drift"", ""justification"": ""The terms remain consistent over the years, indicating a subtle or minimal semantic evolution rather than a significant shift or random change.""}"
DLDA,neurips,deepseek,4,1990,1992,Minor drift,"The vocabulary remains consistent across the years, indicating minor changes in the model's parameters without significant semantic shifts.","{""label"": ""Minor drift"", ""justification"": ""The vocabulary remains consistent across the years, indicating minor changes in the model's parameters without significant semantic shifts.""}"
DLDA,neurips,deepseek,4,1993,1995,Minor drift,"The topic shows no significant semantic change, indicating minor drift as the vocabulary remains consistent over the years.","{""label"": ""Minor drift"", ""justification"": ""The topic shows no significant semantic change, indicating minor drift as the vocabulary remains consistent over the years.""}"
DLDA,neurips,deepseek,4,1996,1998,Minor drift,"The topic terms remain consistent across the years, with minor adjustments in order, indicating subtle changes rather than a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The topic terms remain consistent across the years, with minor adjustments in order, indicating subtle changes rather than a significant semantic shift.""}"
DLDA,neurips,deepseek,4,1999,2001,Incoherent change,"The topic terms remain consistent across the years, showing no meaningful evolution or drift, suggesting a lack of semantic progression.","{""label"": ""Incoherent change"", ""justification"": ""The topic terms remain consistent across the years, showing no meaningful evolution or drift, suggesting a lack of semantic progression.""}"
DLDA,neurips,deepseek,4,2002,2004,Minor drift,"The words remain consistent across years, with only their order changing, indicating minor changes in presentation rather than significant semantic shifts.","{""label"": ""Minor drift"", ""justification"": ""The words remain consistent across years, with only their order changing, indicating minor changes in presentation rather than significant semantic shifts.""}"
DLDA,neurips,deepseek,4,2005,2007,Minor drift,"The topic evolution shows minimal changes in word order and emphasis, indicating minor shifts in focus rather than significant semantic changes.","{""label"": ""Minor drift"", ""justification"": ""The topic evolution shows minimal changes in word order and emphasis, indicating minor shifts in focus rather than significant semantic changes.""}"
DLDA,neurips,deepseek,4,2008,2010,Meaningful evolution,"The introduction of 'generative' in 2010 indicates a shift towards more advanced techniques, reflecting a logical progression in search technologies.","{""label"": ""Meaningful evolution"", ""justification"": ""The introduction of 'generative' in 2010 indicates a shift towards more advanced techniques, reflecting a logical progression in search technologies.""}"
DLDA,neurips,deepseek,4,2011,2013,Minor drift,"The evolution shows slight changes in terminology but maintains a consistent focus on data processing and information retrieval concepts, indicating minor drift rather than a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The evolution shows slight changes in terminology but maintains a consistent focus on data processing and information retrieval concepts, indicating minor drift rather than a significant semantic shift.""}"
DLDA,neurips,deepseek,4,2014,2016,Meaningful evolution,"The shift from general machine learning terms to specific generative model concepts like 'adversarial' and 'generator' reflects technological progress in the field, indicating a coherent and meaningful evolution.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from general machine learning terms to specific generative model concepts like 'adversarial' and 'generator' reflects technological progress in the field, indicating a coherent and meaningful evolution.""}"
DLDA,neurips,deepseek,4,2017,2019,Meaningful evolution,The shift from technical terms to more applied or integrated terms reflects a deeper understanding and application of the topic over time.,"{""label"": ""Meaningful evolution"", ""justification"": ""The shift from technical terms to more applied or integrated terms reflects a deeper understanding and application of the topic over time.""}"
DLDA,neurips,deepseek,5,1987,1989,Minor drift,"The topic vocabulary remains consistent across the years, indicating no significant semantic change.","{""label"": ""Minor drift"", ""justification"": ""The topic vocabulary remains consistent across the years, indicating no significant semantic change.""}"
DLDA,neurips,deepseek,5,1990,1992,Minor drift,"The evolution shows minimal changes with 'sequence' added and 'rithm' removed in 1991, then 'rithm' added back in 1992, indicating minor fluctuations without significant semantic shifts.","{""label"": ""Minor drift"", ""justification"": ""The evolution shows minimal changes with 'sequence' added and 'rithm' removed in 1991, then 'rithm' added back in 1992, indicating minor fluctuations without significant semantic shifts.""}"
DLDA,neurips,deepseek,5,1993,1995,Meaningful evolution,"The addition of 'online' in 1994 and 'sequence' in 1995 reflects logical advancements in machine learning, indicating a meaningful evolution rather than random changes.","{""label"": ""Meaningful evolution"", ""justification"": ""The addition of 'online' in 1994 and 'sequence' in 1995 reflects logical advancements in machine learning, indicating a meaningful evolution rather than random changes.""}"
DLDA,neurips,deepseek,5,1996,1998,Minor drift,"The words remain the same across the years, indicating no meaningful semantic change, only a minor shift in order.","{""label"": ""Minor drift"", ""justification"": ""The words remain the same across the years, indicating no meaningful semantic change, only a minor shift in order.""}"
DLDA,neurips,deepseek,5,1999,2001,Minor drift,"The evolution shows slight changes in specific terms like 'bound' replacing 'time,' which may reflect data noise rather than a meaningful semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The evolution shows slight changes in specific terms like 'bound' replacing 'time,' which may reflect data noise rather than a meaningful semantic shift.""}"
DLDA,neurips,deepseek,5,2002,2004,Meaningful evolution,"The inclusion of 'regret' in 2003 indicates a shift towards discussing more advanced concepts in machine learning, reflecting a genuine semantic evolution.","{""label"": ""Meaningful evolution"", ""justification"": ""The inclusion of 'regret' in 2003 indicates a shift towards discussing more advanced concepts in machine learning, reflecting a genuine semantic evolution.""}"
DLDA,neurips,deepseek,5,2005,2007,Meaningful evolution,"The evolution reflects a progression in the discussion of algorithms, with the addition of specific technical terms like 'round' and 'bound,' indicating a deeper exploration of algorithmic concepts over time.","{""label"": ""Meaningful evolution"", ""justification"": ""The evolution reflects a progression in the discussion of algorithms, with the addition of specific technical terms like 'round' and 'bound,' indicating a deeper exploration of algorithmic concepts over time.""}"
DLDA,neurips,deepseek,5,2008,2010,Meaningful evolution,The progression from focusing on algorithms and their settings to incorporating problem-solving and learning processes indicates a logical and meaningful shift in research focus over time.,"{""label"": ""Meaningful evolution"", ""justification"": ""The progression from focusing on algorithms and their settings to incorporating problem-solving and learning processes indicates a logical and meaningful shift in research focus over time.""}"
DLDA,neurips,deepseek,5,2011,2013,Minor drift,"The evolution of the topic shows minor changes in word order but no significant semantic shift, indicating a natural reordering rather than a conceptual change.","{""label"": ""Minor drift"", ""justification"": ""The evolution of the topic shows minor changes in word order but no significant semantic shift, indicating a natural reordering rather than a conceptual change.""}"
DLDA,neurips,deepseek,5,2014,2016,Meaningful evolution,"The introduction of 'optimal' in 2016 reflects a shift towards discussing algorithmic efficiency and best practices, indicating a deeper exploration of the topic's implications.","{""label"": ""Meaningful evolution"", ""justification"": ""The introduction of 'optimal' in 2016 reflects a shift towards discussing algorithmic efficiency and best practices, indicating a deeper exploration of the topic's implications.""}"
DLDA,neurips,deepseek,5,2017,2019,Minor drift,"The topic evolution shows minor variations in word order and emphasis but does not indicate a significant semantic shift, suggesting it's more about stylistic changes rather than meaningful content evolution.","{""label"": ""Minor drift"", ""justification"": ""The topic evolution shows minor variations in word order and emphasis but does not indicate a significant semantic shift, suggesting it's more about stylistic changes rather than meaningful content evolution.""}"
DLDA,neurips,deepseek,6,1987,1989,Minor drift,"The words remain consistent across the years, with only minor changes in order, indicating minor semantic drift rather than a meaningful shift.","{""label"": ""Minor drift"", ""justification"": ""The words remain consistent across the years, with only minor changes in order, indicating minor semantic drift rather than a meaningful shift.""}"
DLDA,neurips,deepseek,6,1990,1992,Meaningful evolution,"The evolution reflects a shift towards more detailed and contextually relevant terms, indicating advancements in AI, such as the addition of 'features', 'objects', and 'activity', which align with increasing sophistication in computational models.","{""label"": ""Meaningful evolution"", ""justification"": ""The evolution reflects a shift towards more detailed and contextually relevant terms, indicating advancements in AI, such as the addition of 'features', 'objects', and 'activity', which align with increasing sophistication in computational models.""}"
DLDA,neurips,deepseek,6,1993,1995,Meaningful evolution,"The shift from 'activity' to 'attention' in 1995 indicates a thematic focus change, suggesting a meaningful semantic evolution rather than minor variations or incoherent changes.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from 'activity' to 'attention' in 1995 indicates a thematic focus change, suggesting a meaningful semantic evolution rather than minor variations or incoherent changes.""}"
DLDA,neurips,deepseek,6,1996,1998,Meaningful evolution,"The shift from focusing on modules and features to emphasizing patterns and parts indicates a progression in the topic's understanding, suggesting a meaningful semantic change.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from focusing on modules and features to emphasizing patterns and parts indicates a progression in the topic's understanding, suggesting a meaningful semantic change.""}"
DLDA,neurips,deepseek,6,1999,2001,Meaningful evolution,"The progression from general terms like 'object recognition' to more specific ones like 'pose' and 'detection' reflects a logical advancement in the field, indicating a meaningful semantic change.","{""label"": ""Meaningful evolution"", ""justification"": ""The progression from general terms like 'object recognition' to more specific ones like 'pose' and 'detection' reflects a logical advancement in the field, indicating a meaningful semantic change.""}"
DLDA,neurips,deepseek,6,2002,2004,Meaningful evolution,"The shift from focusing on object detection and recognition to including terms like 'pose', 'shape', and 'appearance' reflects a deeper understanding of object structure and visual features, indicating a meaningful semantic change.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from focusing on object detection and recognition to including terms like 'pose', 'shape', and 'appearance' reflects a deeper understanding of object structure and visual features, indicating a meaningful semantic change.""}"
DLDA,neurips,deepseek,6,2005,2007,Meaningful evolution,"The addition of 'scene' in 2006 and the emphasis on 'pose' in 2007 indicate a shift from focusing on object properties to considering broader contextual and positional aspects, reflecting a meaningful semantic evolution.","{""label"": ""Meaningful evolution"", ""justification"": ""The addition of 'scene' in 2006 and the emphasis on 'pose' in 2007 indicate a shift from focusing on object properties to considering broader contextual and positional aspects, reflecting a meaningful semantic evolution.""}"
DLDA,neurips,deepseek,6,2008,2010,Meaningful evolution,"The progression from 2008 to 2010 shows a logical shift towards more detailed aspects of object analysis, indicating a meaningful evolution in research focus.","{""label"": ""Meaningful evolution"", ""justification"": ""The progression from 2008 to 2010 shows a logical shift towards more detailed aspects of object analysis, indicating a meaningful evolution in research focus.""}"
DLDA,neurips,deepseek,6,2011,2013,Meaningful evolution,"The topics evolve from general computer vision concepts to more specialized areas like segmentation and human-related topics, reflecting advancements in the field.","{""label"": ""Meaningful evolution"", ""justification"": ""The topics evolve from general computer vision concepts to more specialized areas like segmentation and human-related topics, reflecting advancements in the field.""}"
DLDA,neurips,deepseek,6,2014,2016,Meaningful evolution,"The inclusion of 'ground' and the removal of 'human' reflect advancements in computer vision research, indicating a shift in focus towards more general image and video analysis.","{""label"": ""Meaningful evolution"", ""justification"": ""The inclusion of 'ground' and the removal of 'human' reflect advancements in computer vision research, indicating a shift in focus towards more general image and video analysis.""}"
DLDA,neurips,deepseek,6,2017,2019,Meaningful evolution,"The shift from traditional computer vision terms to AI and network-related terms reflects a meaningful semantic change, indicating technological advancements in the field.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from traditional computer vision terms to AI and network-related terms reflects a meaningful semantic change, indicating technological advancements in the field.""}"
DLDA,neurips,deepseek,7,1987,1989,Minor drift,"The introduction of 'figure' in 1989 suggests a slight change in focus, but the overall theme remains consistent, indicating minor drift rather than a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The introduction of 'figure' in 1989 suggests a slight change in focus, but the overall theme remains consistent, indicating minor drift rather than a significant semantic shift.""}"
DLDA,neurips,deepseek,7,1990,1992,Meaningful evolution,"The topic evolves from general technical terms to more specific concepts like error and average, indicating a logical progression in focus.","{""label"": ""Meaningful evolution"", ""justification"": ""The topic evolves from general technical terms to more specific concepts like error and average, indicating a logical progression in focus.""}"
DLDA,neurips,deepseek,7,1993,1995,Minor drift,"The evolution shows slight changes in specific terms, such as replacing 'figure' with 'line,' but the overall theme remains technical without a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The evolution shows slight changes in specific terms, such as replacing 'figure' with 'line,' but the overall theme remains technical without a significant semantic shift.""}"
DLDA,neurips,deepseek,7,1996,1998,Meaningful evolution,"The shift from 'values' to 'curves' and the introduction of 'theory' indicates a move towards more abstract or conceptual ideas, suggesting a meaningful semantic change over time.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from 'values' to 'curves' and the introduction of 'theory' indicates a move towards more abstract or conceptual ideas, suggesting a meaningful semantic change over time.""}"
DLDA,neurips,deepseek,7,1999,2001,Minor drift,"The evolution shows a slight rearrangement of related statistical terms, indicating a minor shift in emphasis rather than a fundamental semantic change.","{""label"": ""Minor drift"", ""justification"": ""The evolution shows a slight rearrangement of related statistical terms, indicating a minor shift in emphasis rather than a fundamental semantic change.""}"
DLDA,neurips,deepseek,7,2002,2004,Minor drift,"The evolution shows slight changes in vocabulary, adding relevant terms like 'values' and 'case,' but the core theme remains consistent, indicating a minor drift rather than a significant semantic shift.","{""label"": ""Minor drift"", ""justification"": ""The evolution shows slight changes in vocabulary, adding relevant terms like 'values' and 'case,' but the core theme remains consistent, indicating a minor drift rather than a significant semantic shift.""}"
DLDA,neurips,deepseek,7,2005,2007,Meaningful evolution,"The shift from general statistical terms to more specific concepts like 'small' and 'robust' indicates a focused progression in data analysis, reflecting real-world advancements.","{""label"": ""Meaningful evolution"", ""justification"": ""The shift from general statistical terms to more specific concepts like 'small' and 'robust' indicates a focused progression in data analysis, reflecting real-world advancements.""}"
