dtm_model,dataset,llm,topic_idx,year,temporal_coherence,temporal_smoothness,raw
DLDA,neurips,qwen,2,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,1996,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,1997,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,1998,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,1999,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2000,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2001,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2004,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2005,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,2,2006,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2007,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2008,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2009,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,2,2010,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2011,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2012,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2013,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2014,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2015,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2016,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2017,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,2,2018,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1988,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1989,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1990,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1991,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1992,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1993,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1994,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1996,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,3,1997,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1998,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,1999,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2000,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2001,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2003,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,3,2004,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2005,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2006,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2007,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2008,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2009,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2010,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2011,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2012,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2013,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2014,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2015,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,3,2016,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2017,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,3,2018,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1988,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1989,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1990,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1991,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1992,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1993,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1994,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1996,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1997,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1998,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,1999,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2000,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2001,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2004,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2005,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2006,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2007,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2008,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2009,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2010,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2011,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2012,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2013,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2014,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,4,2015,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2016,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2017,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,4,2018,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1988,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1989,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1990,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1991,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1992,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1993,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1994,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1996,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1997,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1998,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,1999,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2000,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2001,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2004,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,5,2005,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2006,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2007,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2008,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2009,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2010,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2011,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2012,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2013,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2014,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2015,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2016,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2017,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,5,2018,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,1988,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,1989,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,1990,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,1991,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,1992,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,1993,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,6,1994,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,6,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,1996,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,1997,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,6,1998,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,1999,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2000,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2001,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2004,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2005,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,6,2006,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2007,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,6,2008,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2009,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2010,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,6,2011,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2012,2,3,"{""temporal_coherence"": 2, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2013,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2014,2,3,"{""temporal_coherence"": 2, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2015,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2016,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,6,2017,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,6,2018,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,1988,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,7,1989,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,1990,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,7,1991,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,7,1992,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,7,1993,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,1994,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,1996,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,7,1997,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,7,1998,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,1999,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2000,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2001,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,7,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2004,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2005,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,7,2006,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,7,2007,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2008,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2009,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2010,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2011,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2012,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,7,2013,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2014,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2015,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2016,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2017,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,7,2018,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,8,1988,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,8,1989,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,8,1990,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,8,1991,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,8,1992,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,neurips,qwen,8,1993,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,8,1994,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,8,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,neurips,qwen,8,1996,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
