dtm_model,dataset,llm,topic_idx,year,intruder,detected,correct,raw
DETM,neurips,deepseek,4,2012,analysis,,False,
DETM,neurips,deepseek,4,2013,target,,False,
DETM,neurips,deepseek,4,2014,principal,,False,
DETM,neurips,deepseek,4,2015,neural,,False,
DETM,neurips,deepseek,4,2016,labeled,,False,
DETM,neurips,deepseek,4,2017,cluster,,False,
DETM,neurips,deepseek,4,2018,sparsity,,False,
DETM,neurips,deepseek,4,2019,case,,False,
DETM,neurips,deepseek,5,1987,space,,False,
DETM,neurips,deepseek,5,1988,systems,,False,
DETM,neurips,deepseek,5,1989,space,,False,
DETM,neurips,deepseek,5,1990,order,,False,
DETM,neurips,deepseek,5,1991,time,,False,
DETM,neurips,deepseek,5,1992,theory,,False,
DETM,neurips,deepseek,5,1993,potential,,False,
DETM,neurips,deepseek,5,1994,coding,,False,
DETM,neurips,deepseek,5,1995,objects,,False,
DETM,neurips,deepseek,5,1996,best,,False,
DETM,neurips,deepseek,5,1997,networks,,False,
DETM,neurips,deepseek,5,1998,systems,,False,
DETM,neurips,deepseek,5,1999,error,,False,
DETM,neurips,deepseek,5,2000,gaussian,,False,
DETM,neurips,deepseek,5,2001,training,,False,
DETM,neurips,deepseek,5,2002,small,,False,
DETM,neurips,deepseek,5,2003,analysis,,False,
DETM,neurips,deepseek,5,2004,agent,,False,
DETM,neurips,deepseek,5,2005,learning,,False,
DETM,neurips,deepseek,5,2006,nodes,,False,
DETM,neurips,deepseek,5,2007,predict,,False,
DETM,neurips,deepseek,5,2008,labels,,False,
DETM,neurips,deepseek,5,2009,process,,False,
DETM,neurips,deepseek,5,2010,pairs,,False,
DETM,neurips,deepseek,5,2011,ﬁrst,,False,
DETM,neurips,deepseek,5,2012,data,,False,
DETM,neurips,deepseek,5,2013,number,,False,
DETM,neurips,deepseek,5,2014,positive,,False,
DETM,neurips,deepseek,5,2015,variable,,False,
DETM,neurips,deepseek,5,2016,constraint,,False,
DETM,neurips,deepseek,5,2017,quantization,,False,
DETM,neurips,deepseek,5,2018,layer,,False,
DETM,neurips,deepseek,5,2019,sequence,,False,
DETM,neurips,deepseek,6,1987,units,,False,
DETM,neurips,deepseek,6,1988,decision,,False,
DETM,neurips,deepseek,6,1989,number,,False,
DETM,neurips,deepseek,6,1990,graph,,False,
DETM,neurips,deepseek,6,1991,visual,,False,
DETM,neurips,deepseek,6,1992,connectivity,,False,
DETM,neurips,deepseek,6,1993,complex,,False,
DETM,neurips,deepseek,6,1994,gaussian,,False,
DETM,neurips,deepseek,6,1995,order,,False,
DETM,neurips,deepseek,6,1996,implementation,,False,
DETM,neurips,deepseek,6,1997,different,,False,
DETM,neurips,deepseek,6,1998,examples,,False,
DETM,neurips,deepseek,6,1999,paper,,False,
DETM,neurips,deepseek,6,2000,numbers,,False,
DETM,neurips,deepseek,6,2001,model,,False,
DETM,neurips,deepseek,6,2002,different,,False,
DETM,neurips,deepseek,6,2003,different,,False,
DETM,neurips,deepseek,6,2004,attention,,False,
DETM,neurips,deepseek,6,2005,density,,False,
DETM,neurips,deepseek,6,2006,spike,,False,
DETM,neurips,deepseek,6,2007,block,,False,
DETM,neurips,deepseek,6,2008,generative,,False,
DETM,neurips,deepseek,6,2009,variables,,False,
DETM,neurips,deepseek,6,2010,regression,,False,
DETM,neurips,deepseek,6,2011,approach,,False,
DETM,neurips,deepseek,6,2012,pairs,,False,
DETM,neurips,deepseek,6,2013,features,,False,
DETM,neurips,deepseek,6,2014,theorem,,False,
DETM,neurips,deepseek,6,2015,words,,False,
DETM,neurips,deepseek,6,2016,variables,,False,
DETM,neurips,deepseek,6,2017,parameters,,False,
DETM,neurips,deepseek,6,2018,gradient,,False,
DETM,neurips,deepseek,6,2019,predicted,,False,
DETM,neurips,deepseek,7,1987,node,,False,
DETM,neurips,deepseek,7,1988,error,,False,
DETM,neurips,deepseek,7,1989,cortex,,False,
DETM,neurips,deepseek,7,1990,coupling,,False,
DETM,neurips,deepseek,7,1991,functions,,False,
DETM,neurips,deepseek,7,1992,temporal,,False,
DETM,neurips,deepseek,7,1993,information,,False,
DETM,neurips,deepseek,7,1994,state,,False,
DETM,neurips,deepseek,7,1995,performance,,False,
DETM,neurips,deepseek,7,1996,distance,,False,
DETM,neurips,deepseek,7,1997,scale,,False,
DETM,neurips,deepseek,7,1998,result,,False,
DETM,neurips,deepseek,7,1999,target,,False,
DETM,neurips,deepseek,7,2000,time,,False,
DETM,neurips,deepseek,7,2001,random,,False,
DETM,neurips,deepseek,7,2002,estimates,,False,
DETM,neurips,deepseek,7,2003,image,,False,
DETM,neurips,deepseek,7,2004,length,,False,
DETM,neurips,deepseek,7,2005,information,,False,
DETM,neurips,deepseek,7,2006,groups,,False,
DETM,neurips,deepseek,7,2007,problem,,False,
DETM,neurips,deepseek,7,2008,label,,False,
DETM,neurips,deepseek,7,2009,category,,False,
DETM,neurips,deepseek,7,2010,density,,False,
DETM,neurips,deepseek,7,2011,local,,False,
DETM,neurips,deepseek,7,2012,corpus,,False,
DETM,neurips,deepseek,7,2013,probabilistic,,False,
DETM,neurips,deepseek,7,2014,process,,False,
DETM,neurips,deepseek,7,2015,gaussian,,False,
DETM,neurips,deepseek,7,2016,learn,,False,
DETM,neurips,deepseek,7,2017,transition,,False,
DETM,neurips,deepseek,7,2018,shape,,False,
DETM,neurips,deepseek,7,2019,effects,,False,
DETM,neurips,deepseek,8,1987,propagation,,False,
DETM,neurips,deepseek,8,1988,boltzmann,,False,
DETM,neurips,deepseek,8,1989,layer,,False,
DETM,neurips,deepseek,8,1990,processing,,False,
DETM,neurips,deepseek,8,1991,measure,,False,
DETM,neurips,deepseek,8,1992,computation,,False,
DETM,neurips,deepseek,8,1993,subjects,,False,
DETM,neurips,deepseek,8,1994,model,,False,
DETM,neurips,deepseek,8,1995,nodes,,False,
DETM,neurips,deepseek,8,1996,cell,,False,
DETM,neurips,deepseek,8,1997,high,,False,
DETM,neurips,deepseek,8,1998,curve,,False,
DETM,neurips,deepseek,8,1999,consistent,,False,
DETM,neurips,deepseek,8,2000,visual,,False,
DETM,neurips,deepseek,8,2001,game,,False,
DETM,neurips,deepseek,8,2002,derivative,,False,
DETM,neurips,deepseek,8,2003,density,,False,
DETM,neurips,deepseek,8,2004,segmentation,,False,
DETM,neurips,deepseek,8,2005,online,,False,
DETM,neurips,deepseek,8,2006,measure,,False,
DETM,neurips,deepseek,8,2007,node,,False,
DETM,neurips,deepseek,8,2008,terms,,False,
DETM,neurips,deepseek,8,2009,multi,,False,
DETM,neurips,deepseek,8,2010,label,,False,
DETM,neurips,deepseek,8,2011,class,,False,
DETM,neurips,deepseek,8,2012,information,,False,
DETM,neurips,deepseek,8,2013,structure,,False,
DETM,neurips,deepseek,8,2014,models,,False,
DETM,neurips,deepseek,8,2015,output,,False,
DETM,neurips,deepseek,8,2016,class,,False,
DETM,neurips,deepseek,8,2017,machine,,False,
DETM,neurips,deepseek,8,2018,cost,,False,
DETM,neurips,deepseek,8,2019,mean,,False,
DETM,neurips,deepseek,9,1987,potentials,,False,
DETM,neurips,deepseek,9,1988,analog,,False,
DETM,neurips,deepseek,9,1989,data,,False,
DETM,neurips,deepseek,9,1990,complexity,,False,
DETM,neurips,deepseek,9,1991,function,,False,
DETM,neurips,deepseek,9,1992,filter,,False,
DETM,neurips,deepseek,9,1993,weights,,False,
DETM,neurips,deepseek,9,1994,values,,False,
DETM,neurips,deepseek,9,1995,neural,,False,
DETM,neurips,deepseek,9,1996,ensemble,,False,
DETM,neurips,deepseek,9,1997,channel,,False,
DETM,neurips,deepseek,9,1998,covariance,,False,
DETM,neurips,deepseek,9,1999,signal,,False,
DETM,neurips,deepseek,9,2000,error,,False,
DETM,neurips,deepseek,9,2001,structure,,False,
DETM,neurips,deepseek,9,2002,problem,,False,
DETM,neurips,deepseek,9,2003,spike,,False,
DETM,neurips,deepseek,9,2004,subjects,,False,
DETM,neurips,deepseek,9,2005,vision,,False,
DETM,neurips,deepseek,9,2006,edge,,False,
DETM,neurips,deepseek,9,2007,loss,,False,
DETM,neurips,deepseek,9,2008,method,,False,
DETM,neurips,deepseek,9,2009,points,,False,
DETM,neurips,deepseek,9,2010,variance,,False,
DETM,neurips,deepseek,9,2011,level,,False,
DETM,neurips,deepseek,9,2012,agents,,False,
DETM,neurips,deepseek,9,2013,structure,,False,
DETM,neurips,deepseek,9,2014,subspace,,False,
DETM,neurips,deepseek,9,2015,regret,,False,
DETM,neurips,deepseek,9,2016,algorithms,,False,
DETM,neurips,deepseek,9,2017,bound,,False,
DETM,neurips,deepseek,9,2018,sparsity,,False,
DETM,neurips,deepseek,9,2019,explanation,,False,
DETM,neurips,deepseek,10,1987,connectivity,,False,
DETM,neurips,deepseek,10,1988,number,,False,
DETM,neurips,deepseek,10,1989,block,,False,
DETM,neurips,deepseek,10,1990,coupling,,False,
DETM,neurips,deepseek,10,1991,stochastic,,False,
DETM,neurips,deepseek,10,1992,learn,,False,
DETM,neurips,deepseek,10,1993,structure,,False,
DETM,neurips,deepseek,10,1994,field,,False,
DETM,neurips,deepseek,10,1995,optimal,,False,
DETM,neurips,deepseek,10,1996,loss,,False,
DETM,neurips,deepseek,10,1997,hypothesis,,False,
DETM,neurips,deepseek,10,1998,unit,,False,
DETM,neurips,deepseek,10,1999,second,,False,
DETM,neurips,deepseek,10,2000,sample,,False,
DETM,neurips,deepseek,10,2001,output,,False,
DETM,neurips,deepseek,10,2002,evidence,,False,
DETM,neurips,deepseek,10,2003,components,,False,
DETM,neurips,deepseek,10,2004,measure,,False,
DETM,neurips,deepseek,10,2005,variables,,False,
DETM,neurips,deepseek,10,2006,probability,,False,
DETM,neurips,deepseek,10,2007,problem,,False,
DETM,neurips,deepseek,10,2008,temporal,,False,
DETM,neurips,deepseek,10,2009,sets,,False,
DETM,neurips,deepseek,10,2010,learning,,False,
DETM,neurips,deepseek,10,2011,level,,False,
DETM,neurips,deepseek,10,2012,latent,,False,
DETM,neurips,deepseek,10,2013,images,,False,
DETM,neurips,deepseek,10,2014,methods,,False,
DETM,neurips,deepseek,10,2015,bounds,,False,
DETM,neurips,deepseek,10,2016,distribution,,False,
DETM,neurips,deepseek,10,2017,smooth,,False,
DETM,neurips,deepseek,10,2018,word,,False,
DETM,neurips,deepseek,10,2019,deep,,False,
DETM,neurips,deepseek,11,1987,tensor,,False,
DETM,neurips,deepseek,11,1988,best,,False,
DETM,neurips,deepseek,11,1989,dimensions,,False,
DETM,neurips,deepseek,11,1990,storage,,False,
DETM,neurips,deepseek,11,1991,expert,,False,
DETM,neurips,deepseek,11,1992,error,,False,
DETM,neurips,deepseek,11,1993,selection,,False,
DETM,neurips,deepseek,11,1994,machine,,False,
DETM,neurips,deepseek,11,1995,algorithms,,False,
DETM,neurips,deepseek,11,1996,sequence,,False,
DETM,neurips,deepseek,11,1997,similar,,False,
DETM,neurips,deepseek,11,1998,programming,,False,
DETM,neurips,deepseek,11,1999,code,,False,
DETM,neurips,deepseek,11,2000,state,,False,
DETM,neurips,deepseek,11,2001,experimental,,False,
DETM,neurips,deepseek,11,2002,computation,,False,
DETM,neurips,deepseek,11,2003,variable,,False,
DETM,neurips,deepseek,11,2004,corpus,,False,
DETM,neurips,deepseek,11,2005,channel,,False,
DETM,neurips,deepseek,11,2006,convex,,False,
DETM,neurips,deepseek,11,2007,prior,,False,
DETM,neurips,deepseek,11,2008,words,,False,
DETM,neurips,deepseek,11,2009,document,,False,
DETM,neurips,deepseek,11,2010,research,,False,
DETM,neurips,deepseek,11,2011,vector,,False,
DETM,neurips,deepseek,11,2012,estimation,,False,
DETM,neurips,deepseek,11,2013,machine,,False,
DETM,neurips,deepseek,11,2014,based,,False,
DETM,neurips,deepseek,11,2015,function,,False,
DETM,neurips,deepseek,11,2016,approximate,,False,
DETM,neurips,deepseek,11,2017,ﬁxed,,False,
DETM,neurips,deepseek,11,2018,classiﬁer,,False,
DETM,neurips,deepseek,11,2019,error,,False,
DETM,neurips,deepseek,12,1987,time,,False,
DETM,neurips,deepseek,12,1988,vision,,False,
DETM,neurips,deepseek,12,1989,language,,False,
DETM,neurips,deepseek,12,1990,systems,,False,
DETM,neurips,deepseek,12,1991,theory,,False,
DETM,neurips,deepseek,12,1992,linear,,False,
DETM,neurips,deepseek,12,1993,input,,False,
DETM,neurips,deepseek,12,1994,neural,,False,
DETM,neurips,deepseek,12,1995,position,,False,
DETM,neurips,deepseek,12,1996,work,,False,
DETM,neurips,deepseek,12,1997,example,,False,
DETM,neurips,deepseek,12,1998,generated,,False,
DETM,neurips,deepseek,12,1999,field,,False,
DETM,neurips,deepseek,12,2000,kernels,,False,
DETM,neurips,deepseek,12,2001,kernels,,False,
DETM,neurips,deepseek,12,2002,computation,,False,
DETM,neurips,deepseek,12,2003,model,,False,
DETM,neurips,deepseek,12,2004,graph,,False,
DETM,neurips,deepseek,12,2005,group,,False,
DETM,neurips,deepseek,12,2006,method,,False,
DETM,neurips,deepseek,12,2007,data,,False,
DETM,neurips,deepseek,12,2008,upper,,False,
DETM,neurips,deepseek,12,2009,point,,False,
DETM,neurips,deepseek,12,2010,predictions,,False,
DETM,neurips,deepseek,12,2011,representations,,False,
DETM,neurips,deepseek,12,2012,information,,False,
DETM,neurips,deepseek,12,2013,model,,False,
DETM,neurips,deepseek,12,2014,context,,False,
DETM,neurips,deepseek,12,2015,convergence,,False,
DETM,neurips,deepseek,12,2016,vectors,,False,
DETM,neurips,deepseek,12,2017,constraints,,False,
DETM,neurips,deepseek,12,2018,perturbations,,False,
DETM,neurips,deepseek,12,2019,solution,,False,
DETM,neurips,deepseek,13,1987,initial,,False,
DETM,neurips,deepseek,13,1988,analog,,False,
DETM,neurips,deepseek,13,1989,space,,False,
DETM,neurips,deepseek,13,1990,output,,False,
DETM,neurips,deepseek,13,1991,inputs,,False,
DETM,neurips,deepseek,13,1992,vectors,,False,
DETM,neurips,deepseek,13,1993,probability,,False,
DETM,neurips,deepseek,13,1994,hand,,False,
DETM,neurips,deepseek,13,1995,represented,,False,
DETM,neurips,deepseek,13,1996,neural,,False,
DETM,neurips,deepseek,13,1997,convergence,,False,
DETM,neurips,deepseek,13,1998,coding,,False,
DETM,neurips,deepseek,13,1999,density,,False,
DETM,neurips,deepseek,13,2000,values,,False,
DETM,neurips,deepseek,13,2001,equilibrium,,False,
DETM,neurips,deepseek,13,2002,following,,False,
DETM,neurips,deepseek,13,2003,agent,,False,
DETM,neurips,deepseek,13,2004,test,,False,
DETM,neurips,deepseek,13,2005,following,,False,
DETM,neurips,deepseek,13,2006,random,,False,
DETM,neurips,deepseek,13,2007,equivalent,,False,
DETM,neurips,deepseek,13,2008,label,,False,
DETM,neurips,deepseek,13,2009,actions,,False,
DETM,neurips,deepseek,13,2010,statistical,,False,
DETM,neurips,deepseek,13,2011,classiﬁcation,,False,
DETM,neurips,deepseek,13,2012,labeled,,False,
DETM,neurips,deepseek,13,2013,rank,,False,
DETM,neurips,deepseek,13,2014,single,,False,
DETM,neurips,deepseek,13,2015,negative,,False,
DETM,neurips,deepseek,13,2016,learning,,False,
DETM,neurips,deepseek,13,2017,function,,False,
DETM,neurips,deepseek,13,2018,reasoning,,False,
DETM,neurips,deepseek,13,2019,video,,False,
DETM,neurips,deepseek,14,1987,local,,False,
DETM,neurips,deepseek,14,1988,energy,,False,
DETM,neurips,deepseek,14,1989,able,,False,
DETM,neurips,deepseek,14,1990,barto,,False,
DETM,neurips,deepseek,14,1991,time,,False,
DETM,neurips,deepseek,14,1992,stage,,False,
DETM,neurips,deepseek,14,1993,component,,False,
DETM,neurips,deepseek,14,1994,vector,,False,
DETM,neurips,deepseek,14,1995,neural,,False,
DETM,neurips,deepseek,14,1996,robot,,False,
DETM,neurips,deepseek,14,1997,energy,,False,
DETM,neurips,deepseek,14,1998,neural,,False,
DETM,neurips,deepseek,14,1999,size,,False,
DETM,neurips,deepseek,14,2000,user,,False,
DETM,neurips,deepseek,14,2001,algorithm,,False,
DETM,neurips,deepseek,14,2002,figure,,False,
DETM,neurips,deepseek,14,2003,compression,,False,
DETM,neurips,deepseek,14,2004,search,,False,
DETM,neurips,deepseek,14,2005,component,,False,
DETM,neurips,deepseek,14,2006,reward,,False,
DETM,neurips,deepseek,14,2007,method,,False,
DETM,neurips,deepseek,14,2008,predictions,,False,
DETM,neurips,deepseek,14,2009,different,,False,
DETM,neurips,deepseek,14,2010,setting,,False,
DETM,neurips,deepseek,14,2011,data,,False,
DETM,neurips,deepseek,14,2012,subspace,,False,
DETM,neurips,deepseek,14,2013,predictions,,False,
DETM,neurips,deepseek,14,2014,matrices,,False,
DETM,neurips,deepseek,14,2015,problem,,False,
DETM,neurips,deepseek,14,2016,network,,False,
DETM,neurips,deepseek,14,2017,sampling,,False,
DETM,neurips,deepseek,14,2018,performance,,False,
DETM,neurips,deepseek,14,2019,relu,,False,
DETM,neurips,deepseek,15,1987,network,,False,
DETM,neurips,deepseek,15,1988,regions,,False,
DETM,neurips,deepseek,15,1989,graph,,False,
DETM,neurips,deepseek,15,1990,description,,False,
DETM,neurips,deepseek,15,1991,morgan,,False,
DETM,neurips,deepseek,15,1992,modeling,,False,
DETM,neurips,deepseek,15,1993,cells,,False,
DETM,neurips,deepseek,15,1994,policies,,False,
DETM,neurips,deepseek,15,1995,agent,,False,
DETM,neurips,deepseek,15,1996,point,,False,
DETM,neurips,deepseek,15,1997,performance,,False,
DETM,neurips,deepseek,15,1998,principal,,False,
DETM,neurips,deepseek,15,1999,gradient,,False,
DETM,neurips,deepseek,15,2000,cells,,False,
DETM,neurips,deepseek,15,2001,example,,False,
DETM,neurips,deepseek,15,2002,advances,,False,
DETM,neurips,deepseek,15,2003,respect,,False,
DETM,neurips,deepseek,15,2004,sequence,,False,
DETM,neurips,deepseek,15,2005,channel,,False,
DETM,neurips,deepseek,15,2006,synaptic,,False,
DETM,neurips,deepseek,15,2007,independent,,False,
DETM,neurips,deepseek,15,2008,samples,,False,
DETM,neurips,deepseek,15,2009,loss,,False,
DETM,neurips,deepseek,15,2010,structured,,False,
DETM,neurips,deepseek,15,2011,method,,False,
DETM,neurips,deepseek,15,2012,parameters,,False,
DETM,neurips,deepseek,15,2013,features,,False,
DETM,neurips,deepseek,15,2014,approach,,False,
DETM,neurips,deepseek,15,2015,objective,,False,
DETM,neurips,deepseek,15,2016,function,,False,
DETM,neurips,deepseek,15,2017,approach,,False,
DETM,neurips,deepseek,15,2018,machine,,False,
DETM,neurips,deepseek,15,2019,nodes,,False,
DETM,neurips,deepseek,16,1987,functions,,False,
DETM,neurips,deepseek,16,1988,analog,,False,
DETM,neurips,deepseek,16,1989,continuous,,False,
DETM,neurips,deepseek,16,1990,backpropagation,,False,
DETM,neurips,deepseek,16,1991,location,,False,
DETM,neurips,deepseek,16,1992,stochastic,,False,
DETM,neurips,deepseek,16,1993,activity,,False,
DETM,neurips,deepseek,16,1994,delta,,False,
DETM,neurips,deepseek,16,1995,target,,False,
DETM,neurips,deepseek,16,1996,signal,,False,
DETM,neurips,deepseek,16,1997,frequency,,False,
DETM,neurips,deepseek,16,1998,regression,,False,
DETM,neurips,deepseek,16,1999,shows,,False,
DETM,neurips,deepseek,16,2000,margin,,False,
DETM,neurips,deepseek,16,2001,parameters,,False,
DETM,neurips,deepseek,16,2002,training,,False,
DETM,neurips,deepseek,16,2003,cell,,False,
DETM,neurips,deepseek,16,2004,given,,False,
DETM,neurips,deepseek,16,2005,framework,,False,
DETM,neurips,deepseek,16,2006,translation,,False,
DETM,neurips,deepseek,16,2007,functions,,False,
DETM,neurips,deepseek,16,2008,classiﬁcation,,False,
DETM,neurips,deepseek,16,2009,topic,,False,
DETM,neurips,deepseek,16,2010,predictions,,False,
DETM,neurips,deepseek,16,2011,selection,,False,
DETM,neurips,deepseek,16,2012,tracking,,False,
DETM,neurips,deepseek,16,2013,large,,False,
DETM,neurips,deepseek,16,2014,negative,,False,
